city,lat,lon,
Manter,37.5243,-101.8839,
Comfort,38.1317,-81.6102,
Yoder,41.9170,-104.2956,
Glencoe,40.0106,-80.8815,
Harding-BirchLakes,64.3711,-146.5999,
Westby,48.8710,-104.0551,
Thynedale,36.8182,-78.4774,
Hartline,47.6895,-119.1081,
Exline,40.6490,-92.8432,
LakeMcMurray,48.3130,-122.2317,
Kanorado,39.3365,-102.0372,
Bogard,39.4579,-93.5239,
Norge,34.9892,-97.9941,
Allentown,32.5855,-83.2273,
Chinook,46.2755,-123.9425,
Gakona,62.3609,-145.2657,
LaurelMountain,40.2112,-79.1851,
Concord,39.8157,-90.3700,
RepublicanCity,40.0987,-99.2223,
WhiteHeath,40.0870,-88.5115,
Parkman,41.3722,-81.0591,
Dawn,39.6713,-93.6341,
TrinityCenter,40.9841,-122.7083,
BlueSky,40.3002,-103.8057,
LittleBitterrootLake,48.1180,-114.7206,
CenterSandwich,43.8085,-71.4395,
Lewis,45.7159,-92.3965,
Winthrop,44.8006,-74.8016,
Hillsboro,32.9218,-107.5774,
Webster,40.1877,-79.8489,
Glacier,48.8902,-121.9323,
Williamson,41.0883,-93.2568,
Elvaston,40.3954,-91.2493,
Kobuk,66.9310,-156.8939,
Ouzinkie,57.9222,-152.4674,
Sycamore,33.0362,-81.2223,
Amesville,39.4016,-81.9549,
MountUnion,41.0576,-91.3914,
SteelyHollow,35.9887,-94.9578,
NewCastle,37.5013,-80.1119,
Columbus,36.7596,-89.1020,
Brunsville,42.8110,-96.2666,
Stella,36.7624,-94.1908,
Montrose,39.0671,-79.8144,
Kimball,37.4268,-81.5078,
Vance,33.4365,-80.4200,
Houlton,45.0607,-92.7903,
Lansing,36.4989,-81.5098,
Grover,40.8691,-104.2260,
Wheatcroft,37.4893,-87.8612,
Cody,42.9377,-101.2489,
Farmington,36.6691,-88.5276,
Grasston,45.7957,-93.1524,
Oilton,27.4693,-98.9672,
Dover,41.4339,-89.3962,
Fairview,36.8292,-78.4653,
Geneva,42.6748,-93.1298,
St.Charles,42.1124,-111.3904,
Tanacross,63.3523,-143.4318,
DickersonCity,30.4826,-87.0651,
Barnes,39.7116,-96.8733,
Boardman,34.4365,-78.9468,
Collins,37.8906,-93.6215,
Braddyville,40.5806,-95.0312,
Osage,43.9848,-104.4269,
Coleta,41.9021,-89.7998,
Isabel,45.3938,-101.4326,
Slabtown,40.9051,-76.4059,
Gilliam,32.8290,-93.8433,
Concord,42.3838,-96.9891,
Rocky,35.1560,-99.0593,
Admire,38.6410,-96.1020,
Colfax,46.4709,-96.8724,
Cowlington,35.3106,-94.7879,
Pax,37.9098,-81.2648,
Salem,34.8879,-82.9752,
Hemlock,39.5905,-82.1545,
Farmington,47.0887,-117.0464,
CedarGrove,39.3560,-84.9372,
Tolna,47.8257,-98.4382,
Hastings,41.0251,-95.4948,
WoodlawnPark,35.5096,-97.6499,
Homestead,41.7627,-91.8731,
Crabtree,40.3639,-79.4694,
Arbovale,38.4353,-79.8116,
Leeper,41.3704,-79.3056,
Brandsville,36.6507,-91.6964,
Geiger,32.8698,-88.3130,
CouncilHill,35.5559,-95.6525,
Crandall,38.2881,-86.0659,
Delaware,42.4713,-91.3390,
Sprague,40.6266,-96.7445,
BeaverValley,34.3409,-111.2987,
Capron,36.7093,-77.2013,
Rochester,37.2093,-86.8921,
Diehlstadt,36.9593,-89.4323,
Frankfort,44.8777,-98.3092,
Eros,32.3926,-92.4239,
Metamora,39.4481,-85.1378,
Indianola,35.1635,-95.7761,
Ozora,37.8666,-90.0517,
Wales,65.6119,-168.0773,
Campbell,46.0975,-96.4055,
Nelsonville,44.4937,-89.3091,
Ridott,42.2967,-89.4771,
Louann,33.3915,-92.7923,
SummitLake,45.3759,-89.2045,
MelvinVillage,43.6894,-71.3033,
Volant,41.1132,-80.2589,
Abiquiu,36.2017,-106.3239,
Navarino,44.6108,-88.4936,
Bridgewater,41.2472,-94.6690,
GreenMountain,42.1019,-92.8196,
Blackwater,38.9793,-92.9920,
Warwick,35.6882,-97.0016,
Crowheart,43.3398,-109.2298,
Waltham,43.8193,-92.8746,
Rowan,42.7391,-93.5504,
Lincolnshire,38.2238,-85.6216,
Litchville,46.6566,-98.1917,
Lamar,35.0942,-96.1238,
Longville,46.9877,-94.2120,
Popponesset,41.5737,-70.4636,
Waterloo,34.3562,-82.0571,
Dana,40.9565,-88.9500,
RedingsMill,37.0196,-94.5170,
Cable,46.2013,-91.2933,
St.Clement,39.2829,-91.2098,
Hall,42.7965,-77.0679,
Bellingham,45.1366,-96.2841,
Buckhorn,33.0315,-108.6944,
Connerville,34.4436,-96.6359,
Jerusalem,39.8519,-81.0961,
WillowCity,48.6046,-100.2934,
Landingville,40.6256,-76.1235,
Elmo,40.5187,-95.1170,
Alexandria,40.3598,-91.4595,
Ekron,37.9302,-86.1765,
Rudy,35.5285,-94.2410,
Papineau,40.9677,-87.7162,
Germantown,38.6559,-83.9643,
MountVernon,35.2236,-92.1240,
Brady,48.0279,-111.8441,
Tatums,34.4779,-97.4661,
Martha,34.7262,-99.3868,
Tecolote,35.4605,-105.2842,
Waukena,36.1361,-119.5110,
Tallapoosa,36.5061,-89.8170,
McKeansburg,40.6822,-76.0197,
West,33.1978,-89.7821,
Wildrose,48.6299,-103.1837,
Bristow,42.7738,-92.9079,
Palmer,42.6299,-94.5984,
Kiskimere,40.6177,-79.5840,
Dola,40.7848,-83.6989,
SmithIsland,37.9748,-76.0251,
AnonRaices,18.1392,-66.5866,
Lewis,37.5017,-108.6600,
Turney,39.6377,-94.3210,
Flemington,37.8039,-93.5014,
Spray,44.8335,-119.7947,
Meriden,42.7945,-95.6341,
Genoa,39.2782,-103.4984,
Lima,40.1766,-91.3782,
GravoisMills,38.3049,-92.8244,
Lincoln,42.2635,-92.6914,
Longview,39.8859,-88.0662,
ExcelsiorEstates,39.3900,-94.2082,
SandFork,38.9154,-80.7477,
Nicolaus,38.8981,-121.5729,
Ithaca,41.1593,-96.5394,
Reeder,46.1059,-102.9422,
Girard,33.0400,-81.7122,
Hodges,34.2876,-82.2480,
Tina,39.5380,-93.4414,
Elkton,43.6602,-92.7065,
Leon,38.7471,-81.9555,
Tyaskin,38.3193,-75.8738,
Worthington,39.4568,-80.2636,
BearCreek,37.2966,-120.4177,
Welton,41.9076,-90.5959,
Goodwin,44.8775,-96.8497,
Hordville,41.0793,-97.8904,
Why,32.2590,-112.7307,
Whiteash,37.7853,-88.9294,
PineRiver,44.1483,-89.0757,
Spencer,43.7276,-97.5911,
Plevna,46.4184,-104.5186,
Pioneer,32.7381,-91.4381,
Anthonyville,35.0398,-90.3403,
Peterman,31.5837,-87.2631,
Mentor,47.6966,-96.1440,
Reed,33.7017,-91.4458,
Searsboro,41.5792,-92.7042,
DeerIsland,45.9332,-122.8501,
Rarden,38.9233,-83.2425,
Beverly,39.0138,-97.9755,
PaloPinto,32.7692,-98.3007,
Barlow,45.2523,-122.7224,
Clifton,39.7972,-83.8257,
Milton,36.5372,-79.2081,
Edison,48.5602,-122.4311,
Morrowville,39.8453,-97.1727,
WestChester,41.3400,-91.8169,
BigCreek,33.8464,-89.4159,
Normandy,35.4523,-86.2582,
Summerfield,39.9968,-96.3493,
PotteryAddition,40.4031,-80.6241,
ElkCity,45.8266,-115.4378,
GallatinRiverRanch,45.9072,-111.3313,
Harrietta,44.3091,-85.7007,
Powell,32.1128,-96.3236,
LinnGrove,42.8928,-95.2424,
Nesbitt,32.5886,-94.4469,
MapleFalls,48.9135,-122.1048,
Boaz,43.3299,-90.5278,
HillsandDales,38.3005,-85.6249,
MiltonCenter,41.3008,-83.8295,
Dunnell,43.5604,-94.7751,
National,39.6111,-78.9401,
Crary,48.0716,-98.6384,
Smithfield,39.5011,-80.5553,
Rosendale,40.0409,-94.8236,
Dayville,44.4667,-119.5321,
Morland,39.3490,-100.0743,
Springbrook,42.1658,-90.4791,
Atlanta,31.8064,-92.7383,
Preston,37.7584,-98.5578,
PineFlat,35.8737,-118.6427,
Hardy,40.0114,-97.9238,
Jakin,31.0901,-84.9822,
Wheeler,39.0431,-88.3188,
Jersey,33.7177,-83.8000,
Erhard,46.4836,-96.0965,
Timblin,40.9673,-79.1990,
Leesville,40.4519,-81.2095,
BanksLakeSouth,47.6315,-119.2760,
Olney,48.5489,-114.5720,
Emhouse,32.1607,-96.5772,
FallRiver,37.6078,-96.0285,
StandardCity,39.3504,-89.7836,
BigLake,40.0735,-95.3518,
Whitten,42.2626,-93.0092,
Windsor,33.4809,-81.5135,
Fairfield,40.2462,-112.0843,
Nunez,32.4920,-82.3466,
Foss,35.4501,-99.1707,
Austwell,28.3911,-96.8437,
MontgomeryCreek,40.8415,-121.9215,
Alba,41.7059,-76.8277,
Jacksonville,39.5878,-92.4726,
Northville,45.1554,-98.5793,
LawrenceCreek,36.0838,-96.4268,
GrandMarsh,43.8852,-89.7072,
Snyder,40.3309,-103.5920,
NorthJohns,33.3680,-87.1008,
Camden-on-Gauley,38.3686,-80.5973,
MountAuburn,42.2573,-92.0939,
Mona,43.4833,-92.9501,
Waterville,43.2083,-91.2960,
CloudLake,26.6743,-80.0731,
Sharon,37.2498,-98.4177,
Staves,34.0310,-92.2780,
Kemp,33.7695,-96.3543,
BuffaloGap,43.4922,-103.3155,
Oconto,41.1415,-99.7619,
Wilkesville,39.0765,-82.3271,
Drummond,46.3436,-91.2500,
Casmalia,34.8376,-120.5311,
NewLiberty,41.7160,-90.8778,
Cuba,39.8023,-97.4576,
Kilkenny,44.3151,-93.5742,
HenlopenAcres,38.7257,-75.0849,
Makoti,47.9633,-101.8029,
Summerville,45.4898,-118.0041,
Ahmeek,47.2984,-88.3972,
Keener,35.1131,-78.3094,
Omena,45.0599,-85.5952,
Brookeville,39.1809,-77.0590,
Belmore,41.1549,-83.9419,
Waverly,32.7333,-85.5761,
Dennis,36.5433,-94.8693,
FortGreely,63.9678,-145.7148,
JamisonCity,41.2984,-76.3690,
Wentworth,36.9932,-94.0755,
Tupman,35.2987,-119.3575,
LaPlace,39.7978,-88.7156,
Conger,43.6153,-93.5282,
Norcatur,39.8347,-100.1888,
FreeSoil,44.1072,-86.2109,
Limaville,40.9842,-81.1482,
Stella,40.2321,-95.7735,
Henderson,39.0750,-75.7661,
Farson,42.1528,-109.4283,
WestRushville,39.7640,-82.4483,
RushHill,39.2104,-91.7246,
RockFalls,43.2070,-93.0871,
Herbst,40.5145,-85.7815,
Pawnee,28.6483,-98.0083,
Alamillo,34.2519,-106.9158,
Floris,40.8640,-92.3322,
Redfield,37.8365,-94.8820,
Ferris,40.4695,-91.1683,
Blackey,37.1390,-82.9812,
FivePoints,33.0173,-85.3516,
Kinney,47.5167,-92.7227,
Falcon,34.3911,-90.2556,
Siglerville,40.7367,-77.5319,
Wyeville,44.0279,-90.3861,
Kimmswick,38.3654,-90.3645,
Godwin,35.2134,-78.6771,
Wilsey,38.6357,-96.6765,
Quemado,28.9470,-100.6237,
Jette,47.7169,-114.1905,
MorseBluff,41.4310,-96.7664,
Strasburg,38.7598,-94.1648,
Portal,48.9947,-102.5479,
Everetts,35.8347,-77.1723,
Billingsley,32.6610,-86.7087,
Nemaha,40.3388,-95.6760,
Blenheim,34.5098,-79.6525,
Conde,45.1573,-98.0955,
BenLomond,33.8335,-94.1177,
Pickering,40.4502,-94.8417,
Kendrick,35.7853,-96.7754,
Millersburg,41.5733,-92.1593,
LakeSumner,34.6186,-104.3801,
MillerCity,41.1035,-84.1304,
Carpio,48.4434,-101.7163,
Alden,38.2438,-98.3117,
MeadowbrookFarm,38.2782,-85.5748,
Hatch,37.6494,-112.4345,
Elizaville,38.4167,-83.8243,
SilverPeak,37.7577,-117.6386,
Coatsburg,40.0325,-91.1603,
Makena,20.6310,-156.4252,
Fairfield,36.6209,-86.3426,
Vickery,41.3769,-82.9416,
EastRochester,40.7495,-81.0400,
Brandywine,38.6219,-79.2413,
DutchJohn,40.9301,-109.4042,
Denton,39.7319,-95.2696,
Willisville,33.5194,-93.2949,
Brookston,46.8654,-92.6027,
Tustin,44.1698,-88.8960,
WatchHill,41.3157,-71.8487,
Devol,34.1954,-98.5881,
Marietta,45.0105,-96.4190,
Gaylesville,34.2681,-85.5586,
Clements,44.3801,-95.0548,
Clemons,42.1139,-93.1585,
Yeoman,40.6677,-86.7238,
Edmund,42.9662,-90.2644,
Rodanthe,35.5897,-75.4660,
Kanauga,38.8411,-82.1495,
PineLevel,30.8887,-87.1687,
Utica,38.6427,-100.1698,
Put-in-Bay,41.6528,-82.8174,
Felsenthal,33.0588,-92.1533,
Heron,48.0637,-115.9801,
Allenville,39.5585,-88.5383,
Daisy,32.1510,-81.8362,
TimberCove,38.5410,-123.2590,
CatsBridge,37.5491,-75.7797,
Pony,45.6629,-111.8827,
Haigler,40.0122,-101.9385,
C-Road,39.7628,-120.5770,
Rozel,38.1954,-99.4032,
Lloyd,30.4822,-84.0244,
Cuney,32.0374,-95.4147,
Ezel,37.8920,-83.4446,
ChestSprings,40.5781,-78.6105,
Crestone,37.9946,-105.6962,
Sehili,36.2807,-109.1814,
Anchor,40.5681,-88.5385,
Markham,46.9155,-123.9814,
Springport,40.0470,-85.3926,
Nogal,33.5382,-105.7119,
Yorkshire,40.3253,-84.4950,
Whittlesey,45.2206,-90.3232,
GuOidak,31.9206,-112.0233,
LoneRock,43.2208,-94.3255,
WahakHotrontk,32.1748,-112.3663,
Ames,42.8373,-74.6016,
StoneLake,45.8444,-91.5501,
Burbank,36.6964,-96.7294,
Romeville,30.0676,-90.8341,
Gardners,40.0063,-77.2084,
Julian,40.8617,-77.9425,
Christie,35.9674,-94.6549,
Marydel,39.1130,-75.7497,
Buckhorn,37.3460,-83.4696,
Shirleysburg,40.2974,-77.8764,
Fowlerville,42.8940,-77.8481,
Newald,45.7396,-88.7004,
StateLineCity,40.1974,-87.5270,
Harman,38.9211,-79.5245,
BigSandy,37.4608,-81.7050,
Zena,36.5129,-94.8454,
Box,35.5784,-94.9718,
Columbus,48.9050,-102.7812,
Viola,35.5387,-85.8606,
Columbia,45.6148,-98.3107,
Roosevelt,48.8070,-95.1010,
Woodlawn,33.9668,-92.0452,
Muncie,40.1161,-87.8428,
Walthall,33.6069,-89.2787,
Hookstown,40.5989,-80.4738,
Cassville,40.2927,-78.0273,
Ringgold,39.7091,-77.5690,
Shubert,40.2359,-95.6837,
Dorchester,39.0859,-89.8878,
Aubrey,34.7193,-90.8976,
Anselmo,41.6186,-99.8645,
NorthWashington,43.1171,-92.4151,
Hardwick,36.4026,-119.7208,
Joyce,31.9347,-92.5850,
BrickCenter,39.6001,-104.4579,
Latham,37.5356,-96.6427,
HaivanaNakya,32.0051,-111.7124,
Roy,47.3343,-108.9600,
Weskan,38.8652,-101.9681,
Upham,48.5817,-100.7284,
Middleburg,36.3990,-78.3235,
SanPedro,35.2280,-106.1848,
Iroquois,40.8288,-87.5844,
Alvo,40.8723,-96.3867,
Summit,35.6678,-95.4218,
Netawaka,39.6030,-95.7189,
NeoshoFalls,38.0058,-95.5556,
Okolona,34.0005,-93.3376,
Greensboro,39.8787,-85.4638,
Jerseytown,41.0889,-76.5804,
Cashiers,35.1116,-83.0975,
Artesian,44.0079,-97.9237,
RockyFord,32.6636,-81.8297,
Brooks,47.8165,-96.0036,
Sasakwa,34.9469,-96.5253,
Sedgwick,40.9353,-102.5254,
Hanover,42.6389,-89.1708,
Virgilina,36.5463,-78.7755,
Normanna,28.5277,-97.7831,
Marmarth,46.2960,-103.9331,
Cherokee,39.6514,-121.5344,
MaishVaya,32.1703,-112.1342,
DuBois,40.0346,-96.0467,
LaCueva,35.8695,-106.6485,
Bee,34.1250,-96.5687,
CrystalBeach,34.5714,-114.3926,
PineLake,35.0887,-113.8739,
SanIsidro,26.7136,-98.4479,
Lena,32.5939,-89.5948,
Burtrum,45.8658,-94.6874,
Houghton,40.7836,-91.6104,
Rockville,32.6024,-80.1935,
Pontoosuc,40.6284,-91.2112,
Parrott,31.8943,-84.5117,
Dooling,32.2300,-83.9289,
St.Xavier,45.4571,-107.7251,
Hunt,42.5477,-77.9910,
BirchRiver,38.4961,-80.7497,
GlenHope,40.8009,-78.4986,
Bogue,39.3595,-99.6874,
Iola,38.8341,-88.6279,
Pollard,31.0236,-87.1736,
Monterey,38.4116,-79.5809,
St.Lucas,43.0667,-91.9342,
Kevin,48.7457,-111.9656,
Sylvester,38.0080,-81.5623,
Pullman,39.1880,-80.9490,
PickCity,47.5114,-101.4573,
Thurston,42.1769,-96.7002,
Lockington,40.2075,-84.2358,
Ranger,34.5013,-84.7111,
Broadwell,40.0669,-89.4429,
Cadiz,39.9509,-85.4869,
StarkCity,36.8626,-94.1864,
Huntersville,38.1861,-80.0152,
Hackberry,35.3401,-113.7256,
Gordon,46.2409,-91.7995,
Marksboro,40.9881,-74.9061,
Gilmanton,44.4738,-91.6785,
IndianVillage,41.7142,-86.2322,
Castine,39.9311,-84.6247,
Clare,42.5875,-94.3447,
Everton,36.1541,-92.9095,
Forksville,41.4896,-76.6028,
Ricketts,42.1281,-95.5749,
Astoria,44.5577,-96.5465,
Harper,43.8569,-117.6265,
Langlois,42.9259,-124.4532,
Kirkpatrick,45.6796,-118.6499,
Dawson,40.1304,-95.8296,
Edgar,45.4637,-108.8554,
TenakeeSprings,57.7913,-135.1955,
Moorefield,35.7672,-91.5708,
Montrose,32.1257,-89.2344,
Pageton,37.3599,-81.4648,
Cliff,32.9660,-108.6176,
WolfSummit,39.2822,-80.4620,
Avoca,43.9490,-95.6465,
KennyLake,61.6644,-144.8662,
Raywick,37.5606,-85.4311,
NewSchaefferstown,40.4536,-76.1692,
Peoria,36.9152,-94.6699,
Smeltertown,38.5523,-106.0085,
Mifflin,40.7734,-82.3639,
LlanodelMedio,35.1881,-105.1162,
Mead,34.0008,-96.5110,
Hoodsport,47.4020,-123.1542,
Cassandra,40.4085,-78.6407,
Epping,48.2817,-103.3579,
Alpha,46.0440,-88.3776,
Bairdstown,41.1711,-83.6072,
Oaks,39.1970,-94.5720,
Sharon,36.2755,-99.3381,
Hamilton,41.1702,-92.9041,
Willow,35.0514,-99.5099,
Upland,40.3195,-98.9023,
Monument,32.6243,-103.2776,
Marenisco,46.3737,-89.7120,
Empire,40.5759,-119.3431,
RockHill,31.4427,-92.5695,
Hunter,36.8867,-90.8483,
NewSalem,39.7076,-90.8479,
Klondike,39.6101,-78.9635,
Ayrshire,43.0396,-94.8335,
Bladensburg,40.2851,-82.2837,
PointealaHache,29.5737,-89.7808,
Hammond,44.2221,-92.3738,
OtterCreek,29.3238,-82.7734,
Marble,39.0716,-107.1910,
Bendena,39.7436,-95.1811,
PortAlsworth,60.1688,-154.3233,
Prathersville,39.3153,-94.2738,
ModestTown,37.8169,-75.5610,
Whiting,42.0089,-104.9711,
CampThree,46.4534,-108.5741,
Ronks,40.0267,-76.1710,
Sedalia,39.4396,-104.9699,
Crumpler,37.4262,-81.3313,
Monterey,38.4233,-84.8728,
Custer,48.9143,-122.6397,
Venedy,38.3966,-89.6456,
Nondalton,59.9711,-154.8627,
Success,36.4545,-90.7226,
Taunton,44.5942,-96.0630,
Bradley,34.8780,-97.7087,
Luther,41.9669,-93.8176,
Valentine,30.5885,-104.4953,
WestMiddletown,40.2432,-80.4252,
BrookPark,45.9484,-93.0728,
Cantrall,39.9353,-89.6788,
Lansing,43.7477,-92.9656,
Sheakleyville,41.4438,-80.2067,
SinkingSpring,39.0747,-83.3871,
Westport,45.6478,-98.4981,
Patterson,40.7822,-83.5263,
WestBrooklyn,41.6930,-89.1473,
Castana,42.0732,-95.9105,
Hanna,35.2042,-95.8894,
Acequia,42.6688,-113.5968,
NorthWestminster,43.1219,-72.4555,
Galestown,38.5633,-75.7150,
Jacksonville,31.8126,-82.9790,
Chester,36.2165,-98.9208,
Woodward,40.8997,-77.3472,
Bannock,40.1043,-80.9757,
Rohrsburg,41.1328,-76.4232,
Kingsbury,29.6541,-97.8000,
Linden,35.2546,-78.7483,
Needmore,39.8474,-78.1433,
Glasgow,39.5487,-90.4800,
BigBend,41.0109,-121.9240,
PineApple,31.8721,-86.9891,
Cordova,40.7164,-97.3516,
Mackey,38.2519,-87.3911,
WhiteWater,36.5017,-94.7289,
Franklin,40.6668,-91.5119,
Norman,35.1698,-79.7231,
ErinSprings,34.8113,-97.6055,
Novelty,40.0124,-92.2072,
Atlanta,40.3684,-99.4732,
Hastings,34.2242,-98.1087,
Glendora,33.8276,-90.2927,
Pyote,31.5381,-103.1225,
Frankclay,37.8630,-90.6144,
Cayuga,36.6252,-94.6542,
Cumminsville,42.5706,-77.7189,
Tumacacori-Carmen,31.5771,-111.0469,
Pearl,39.4597,-90.6237,
Brunswick,42.3377,-97.9718,
MyersFlat,40.2666,-123.8737,
Georgetown,35.1267,-91.4539,
Holliday,39.4936,-92.1312,
Soldier,39.5371,-95.9656,
Markleeville,38.6841,-119.8225,
KingsValley,44.6980,-123.4265,
LaGrange,35.0477,-89.2408,
Ruth,39.2793,-114.9899,
Garvin,44.2142,-95.7607,
OldBennington,42.8848,-73.2143,
Ekwok,59.3462,-157.4861,
Collins,44.0827,-87.9839,
Hepler,37.6637,-94.9697,
Rhineland,38.7205,-91.5175,
Kirvin,31.7671,-96.3300,
BraggCity,36.2681,-89.9114,
Lester,34.9877,-87.1515,
Sumatra,30.0230,-84.9825,
Odessa,45.2622,-96.3335,
Bearden,35.3568,-96.3852,
Nellie,40.3384,-82.0714,
CoalCenter,40.0700,-79.9009,
Miller,40.9276,-99.3901,
Pritchett,37.3700,-102.8587,
Brussels,38.9485,-90.5891,
Oxly,36.6025,-90.6790,
Iona,43.9149,-95.7857,
CentralCity,44.3684,-103.7706,
EastPeru,41.2270,-93.9295,
Boston,37.7838,-85.6803,
Fairmont,36.3552,-97.7045,
Lesterville,43.0386,-97.5906,
Orviston,41.1073,-77.7533,
Fordyce,42.6983,-97.3628,
Larrabee,42.8617,-95.5446,
Sawyer,37.4984,-98.6829,
Marion,46.6091,-98.3375,
Dimock,43.4764,-97.9888,
Downsville,32.6264,-92.4129,
Cliffdell,46.9213,-121.0420,
Carthage,44.1686,-97.7150,
Boston,39.7412,-84.8517,
Morrison,38.6716,-91.6334,
Shepardsville,39.6017,-87.4264,
Homestown,36.3318,-89.8242,
Mulberry,35.8631,-94.7014,
Chapin,42.8354,-93.2223,
Ramah,39.1222,-104.1673,
Addy,48.3588,-117.8372,
MeadowAcres,42.8593,-106.0953,
KingdomCity,38.9473,-91.9390,
Maunie,38.0355,-88.0456,
LaRose,40.9787,-89.2350,
Bennington,42.3823,-111.3219,
Wolverton,46.5630,-96.7363,
Faxon,34.4603,-98.5794,
Herndon,39.9092,-100.7865,
Hoehne,37.2815,-104.3890,
Millhousen,39.2115,-85.4350,
Kaibab,36.8815,-112.7237,
Mitchell,43.3204,-92.8707,
Penfield,40.3047,-87.9444,
StoneCity,42.1101,-91.3544,
Catharine,38.9302,-99.2144,
Coronaca,34.2595,-82.0969,
Hasty,38.1063,-102.9560,
Avilla,37.1938,-94.1298,
Woodland,33.7797,-89.0507,
Goodridge,48.1442,-95.8039,
SevenOaks,30.8517,-94.8579,
Woodston,39.4539,-99.0983,
Medora,46.9127,-103.5250,
Gould,34.6693,-99.7736,
Merriman,42.9230,-101.6997,
NewWeston,40.3370,-84.6436,
Wagner,40.6801,-77.3879,
Estelline,34.5470,-100.4400,
Woodman,43.0925,-90.7976,
Ithaca,39.9378,-84.5533,
DelSol,28.0132,-97.5202,
HatCreek,40.8101,-121.4809,
St.Donatus,42.3624,-90.5422,
Kapowsin,46.9727,-122.2272,
Browns,38.3775,-87.9831,
Perkins,32.9149,-81.9490,
Geyser,47.2633,-110.4927,
Colony,35.3487,-98.6713,
Fleming,39.1956,-94.0523,
Virden,32.6889,-109.0013,
Marietta,33.1736,-94.5425,
GlenArbor,44.8960,-85.9899,
Rainsburg,39.8956,-78.5172,
Claremont,45.6719,-98.0157,
Goodell,42.9237,-93.6140,
WashingtonPark,34.3978,-111.2731,
Home,39.8415,-96.5199,
St.Mary,37.5807,-85.3463,
Novice,31.9872,-99.6251,
Chain-O-Lakes,36.5343,-93.7243,
Scottsburg,36.7588,-78.7914,
Blountsville,40.0600,-85.2383,
Granger,41.5970,-109.9627,
Cheshire,38.9502,-82.1130,
Westfield,42.7561,-96.6055,
Starbuck,46.5187,-118.1258,
BlackHawk,39.8043,-105.4950,
Alicia,35.8929,-91.0835,
Centralia,42.4723,-90.8362,
Sallis,33.0215,-89.7647,
LewisandClarkVillage,39.5375,-95.0506,
Crystal,48.5981,-97.6685,
NewCenterville,39.9424,-79.1916,
Powhatan,31.8738,-93.2033,
Webb,42.9497,-95.0129,
Volta,37.0875,-120.9235,
Viola,37.4829,-97.6445,
Brownville,40.3976,-95.6610,
Mertens,32.0588,-96.8937,
Bodcaw,33.5607,-93.4013,
Zoar,45.0178,-88.8945,
BonanzaHills,27.7948,-99.4695,
EastShore,40.2451,-121.0768,
RockCreekPark,38.7011,-104.8347,
PinhookCorner,35.5314,-94.8910,
Quamba,45.9155,-93.1753,
Baring,40.2447,-92.2058,
Jameson,40.0059,-93.9878,
NewBuffalo,40.4543,-76.9705,
Lorraine,38.5690,-98.3173,
Forestville,43.6600,-82.6125,
Spearsville,32.9339,-92.6022,
Meadowlands,47.0731,-92.7311,
Whitewater,48.7634,-107.6302,
Lynxville,43.2493,-91.0464,
St.Marys,41.3076,-93.7338,
Ludlow,39.6541,-93.7026,
Wright,46.6725,-93.0069,
Java,45.5037,-99.8839,
Washington,38.7121,-78.1599,
Calzada,18.0075,-66.5670,
Pensacola,36.4556,-95.1292,
Midland,44.0711,-101.1553,
Westboro,40.5350,-95.3212,
Caledonia,37.7650,-90.7720,
Kimberly,38.1407,-81.2967,
Phillips,34.5041,-96.2231,
DeerPark,31.2198,-88.3226,
Georgetown,47.0784,-96.7959,
Ohlman,39.3434,-89.2188,
Chuathbaluk,61.5746,-159.2489,
Columbia,37.7538,-78.1632,
Hoffman,35.4889,-95.8449,
Morriston,29.2811,-82.4400,
NorthwestStanwood,48.2623,-122.3501,
Camak,33.4526,-82.6463,
SierraCity,39.5740,-120.6297,
Topaz,38.6587,-119.5274,
Narcissa,36.8010,-94.9278,
Sharon,33.5601,-82.7950,
Parkman,44.9488,-107.3077,
Filley,40.2849,-96.5340,
Levering,45.6349,-84.7837,
Polvadera,34.2021,-106.9172,
Bisbee,48.6272,-99.3788,
Dawson,41.8431,-94.2203,
Jamestown,32.3397,-93.2065,
NaukatiBay,55.8801,-133.1993,
Ulen,40.0662,-86.4651,
McDermitt,41.9909,-117.7044,
Springhill,45.8788,-111.0773,
NewCambria,38.8790,-97.5066,
PistolRiver,42.2838,-124.3991,
Gypsy,39.3648,-80.3070,
JudithGap,46.6791,-109.7534,
McIntire,43.4360,-92.5937,
St.Joe,36.0290,-92.8078,
MountainView,32.2288,-107.7462,
ColdBay,55.2122,-162.7475,
FishersIsland,41.2702,-71.9878,
Monument,44.8209,-119.4208,
Randsburg,35.3680,-117.6607,
DeerCreek,36.8067,-97.5193,
Venetie,67.0206,-146.3741,
Haynes,34.8909,-90.7927,
Cosby,39.8639,-94.6798,
Sheldon,46.5886,-97.4944,
Damar,39.3192,-99.5844,
Endicott,40.0814,-97.0954,
PeachOrchard,36.2812,-90.6608,
Alden,44.8792,-85.2730,
CasaColorada,34.5534,-106.7420,
Hudson,38.1047,-98.6605,
BinghamLake,43.9096,-95.0461,
Rentiesville,35.5330,-95.4849,
Peru,37.0803,-96.0962,
Odin,38.5654,-98.6087,
Hallett,36.2315,-96.5679,
Cusseta,32.7877,-85.3057,
Utting,33.8544,-113.9129,
Harrold,44.5235,-99.7393,
Havelock,42.8331,-94.7008,
Heidelberg,44.4932,-93.6264,
