city,state,country,dim_1,dim_2
NewHampton,IA,US,0.20886692,0.13585287
Calcium,NY,US,0.22413802,0.07642221
LaCenter,WA,US,0.15215965,0.13734816
Dunkirk,IN,US,0.267924,0.123069815
Marianna,AR,US,0.21093656,0.18627816
Concordia,NJ,US,0.23903394,-0.06266098
Richwood,LA,US,0.17505819,0.16345887
Newcastle,WY,US,0.17898227,0.18502286
ToaAlta,Toa Alta,PR,0.122006625,0.22519833
Haworth,NJ,US,0.21776362,-0.018420737
Trinity,TX,US,0.147493,0.24033634
SouthDennis,MA,US,0.22193229,0.09015365
Tolono,IL,US,0.23897025,0.13342664
SouthVacherie,LA,US,0.17176865,0.122720234
Ladonia,AL,US,0.20921054,0.08200001
Leavenworth,WA,US,0.19419381,0.13388686
Hominy,OK,US,0.19658843,0.22200906
Tuckerton,NJ,US,0.22388753,0.022031814
Frontenac,KS,US,0.19982664,0.21465622
Pantops,VA,US,0.2545779,0.09141377
Nyssa,OR,US,0.19983965,0.04540433
VandenbergAFB,CA,US,0.1843619,0.096692346
Crosby,MN,US,0.20304452,0.12932838
Crisfield,MD,US,0.23150124,0.056234576
Dewey,OK,US,0.20620419,0.21886358
FlatRock,NC,US,0.22476889,0.15601297
KarnesCity,TX,US,0.15790331,0.24101977
Coronita,CA,US,0.17529523,0.010830134
SylvanBeach,NY,US,0.22714855,0.12040189
KeegoHarbor,MI,US,0.23268424,0.07485105
McChordAFB,WA,US,0.12217029,0.08731023
Alma,GA,US,0.19034125,0.0828688
Oakridge,OR,US,0.15806536,0.18357451
Elizabethtown,NC,US,0.22861911,0.07581672
Cleves,OH,US,0.274251,0.16635399
PineHills,CA,US,0.17479603,0.07605077
Glasgow,MT,US,0.18869045,0.14771529
Waldron,AR,US,0.18136743,0.25554803
GrandMound,WA,US,0.14057751,0.12465501
Churchville,NY,US,0.24307758,0.06360705
CasaConejo,CA,US,0.19042586,0.09222409
SkidwayLake,MI,US,0.22819844,0.10719029
Mar-Mac,NC,US,0.26061648,0.06714932
ShadySpring,WV,US,0.23538035,0.14885683
Paris,AR,US,0.18292631,0.26008976
Culloden,WV,US,0.26421815,0.14251454
TigerPoint,FL,US,0.19478306,0.109684385
EastlawnGardens,PA,US,0.23863971,0.018712644
Bethel,OH,US,0.27114868,0.14226717
Burbank,WA,US,0.18170522,0.051877964
Manila,AR,US,0.22402693,0.18491426
Kennedy,CA,US,0.2038751,-0.10478276
SleepyEye,MN,US,0.20367587,0.14798996
Ely,MN,US,0.20929748,0.15745227
MattapoisettCenter,MA,US,0.21963203,0.06615132
Cornville,AZ,US,0.18915755,0.09999175
Elma,WA,US,0.15992701,0.1389022
NorthLakeport,CA,US,0.19736472,0.07746573
HoughtonLake,MI,US,0.22785418,0.120705284
Northlake,TX,US,0.16925837,0.24841186
Pixley,CA,US,0.2167985,-0.016108107
LakePlacid,NY,US,0.21818335,0.10411704
Howe,TX,US,0.17158666,0.23919053
Reno,TX,US,0.17391029,0.24007632
Shallowater,TX,US,0.15420878,0.22065933
Peshtigo,WI,US,0.21712396,0.1089973
OakValley,NJ,US,0.253782,-0.07657769
Manor,PA,US,0.28963816,0.074569695
Corunna,MI,US,0.23379667,0.0951223
CrestviewHills,KY,US,0.2814513,0.15146032
HollywoodPark,TX,US,0.1768137,0.24529064
Mansfield,PA,US,0.2241995,0.10560721
Kinsey,AL,US,0.18956913,0.08216368
Auburn,NE,US,0.20326391,0.17923798
Mayfield,OH,US,0.27390033,0.06374392
Schnecksville,PA,US,0.24087423,-0.004581688
FairchildAFB,WA,US,0.18632255,0.11580616
Mackinaw,IL,US,0.23016165,0.13011016
DadeCityNorth,FL,US,0.17995378,0.073536344
Nicholls,GA,US,0.1934805,0.08287264
Waterloo,WI,US,0.22969274,0.09586161
LakeHolm,WA,US,0.12864956,0.15602903
Blennerhassett,WV,US,0.28155428,0.11712163
Kingwood,WV,US,0.24864641,0.12200421
Inwood,WV,US,0.25569117,0.048467897
Blackstone,VA,US,0.25906307,0.09610547
LakeCalifornia,CA,US,0.2031863,0.031507634
Pottsgrove,PA,US,0.24149026,-0.0023031211
Pottsville,AR,US,0.18792306,0.252526
HemlockFarms,PA,US,0.22707613,0.0899209
Upland,PA,US,0.26082632,-0.07009124
Bainbridge,OH,US,0.28155625,0.08234847
LaurelLake,NJ,US,0.23446752,0.01554808
Kamas,UT,US,0.18924712,0.17310657
Winchester,CA,US,0.1803051,0.017991092
Barron,WI,US,0.21632965,0.12328898
StoryCity,IA,US,0.19963697,0.14703302
Graniteville,SC,US,0.21068202,0.086845785
DesertEdge,CA,US,0.18146561,0.083178915
Sharpsburg,PA,US,0.28683072,0.053241532
Cherryvale,SC,US,0.22151056,0.07697718
ChattahoocheeHills,GA,US,0.22433232,0.10666391
Alamo,GA,US,0.20089917,0.076087125
SouthNyack,NY,US,0.21776362,-0.018420752
Fulton,IL,US,0.24361786,0.123993635
PortEwen,NY,US,0.21924765,0.06178656
NewBaden,IL,US,0.25717747,0.1247034
Edcouch,TX,US,0.1388315,0.25964442
Patillas,Patillas,PR,0.1343947,0.23794262
Chesnee,SC,US,0.24029143,0.10860843
PleasantGap,PA,US,0.2618875,0.07272732
Islandia,NY,US,0.21622255,-0.01757114
Etna,PA,US,0.28683072,0.053241532
Waialua,HI,US,0.16122065,0.20980382
PonceInlet,FL,US,0.17823134,0.08660516
LakeJunaluska,NC,US,0.22130288,0.1693058
TaylorCreek,OH,US,0.2833091,0.14915682
Stanhope,NJ,US,0.2258537,0.05530334
Greensboro,GA,US,0.23692748,0.11816205
MorelandHills,OH,US,0.28155625,0.08234847
Manistique,MI,US,0.221607,0.12305019
SpringCity,PA,US,0.24149026,-0.0023031211
SantoDomingo,Peñuelas,PR,0.1395417,0.21064116
ElmaCenter,NY,US,0.23822671,0.08494424
LongPrairie,MN,US,0.20821524,0.1478228
Haviland,NY,US,0.23343483,0.057451896
Winnsboro,TX,US,0.1626127,0.2553298
SharkRiverHills,NJ,US,0.21416512,0.00074218505
Plainview,MN,US,0.20671283,0.13189797
PalomaCreek,TX,US,0.17629516,0.24561758
BalconesHeights,TX,US,0.16956837,0.22150494
Haughton,LA,US,0.15126829,0.22166422
Grantville,GA,US,0.22229241,0.10128565
ElVerano,CA,US,0.21902506,-0.0015959943
Cloverdale,VA,US,0.23937236,0.13611153
PrettyBayou,FL,US,0.1823133,0.10353023
LittletonCommon,MA,US,0.21740624,0.049531933
Newbern,TN,US,0.22872631,0.1627346
Cuba,MO,US,0.21993868,0.21517101
Lindsborg,KS,US,0.19595093,0.19801906
Orange,OH,US,0.28155625,0.08234847
Carthage,NY,US,0.22880997,0.074931376
CitrusCity,TX,US,0.13408534,0.2527632
Medina,WA,US,0.11379914,0.08848436
BlueRidge,VA,US,0.24580626,0.14365053
WestLakeHills,TX,US,0.17532861,0.2503358
Seacliff,CA,US,0.20870095,0.0273635
Pendleton,SC,US,0.22729,0.1188823
Ohioville,PA,US,0.2802121,0.086369194
LincolnPark,CO,US,0.16147956,0.18682711
Lakeland,GA,US,0.18133825,0.09026114
MountOliver,PA,US,0.28683072,0.053241532
Ainaloa,HI,US,0.16775407,0.19349734
TybeeIsland,GA,US,0.18204895,0.077776454
Essexville,MI,US,0.23958638,0.07955746
Lagrange,IN,US,0.25045973,0.10683005
Sonterra,TX,US,0.16582382,0.2616648
GrandPoint,LA,US,0.16669497,0.12882237
WestEnd-CobbTown,AL,US,0.21907169,0.123319075
Dundee,OR,US,0.14389934,0.079272225
GrandSaline,TX,US,0.15720637,0.26057768
HowardsGrove,WI,US,0.2184582,0.10091753
Esparto,CA,US,0.1978338,0.0450204
JonesCreek,TX,US,0.14952537,0.19427007
Montrose,NY,US,0.22362736,0.017861428
Marysville,KS,US,0.19007699,0.19708346
Hahnville,LA,US,0.17373072,0.1141183
AguaDulce,TX,US,0.17665662,0.1137445
Baldwyn,MS,US,0.21850802,0.18821372
Mauriceville,TX,US,0.15585816,0.15431347
Blissfield,MI,US,0.24207881,0.09162948
Crockett,CA,US,0.21647117,-0.046570424
Carrollton,OH,US,0.26262653,0.108601175
NorthWales,PA,US,0.2423973,-0.041242614
Somerville,TN,US,0.20906825,0.18233727
RuralHall,NC,US,0.25654724,0.083583646
Hilliard,FL,US,0.1667312,0.069938354
Leisuretowne,NJ,US,0.23637402,-0.027330024
Pomona,NY,US,0.22362736,0.017861428
Livingston,AL,US,0.20107675,0.16917421
SugarCreek,MO,US,0.22799057,0.17416973
CambrianPark,CA,US,0.18473785,-0.021149397
Philippi,WV,US,0.24738999,0.1339456
Spencer,NC,US,0.25743297,0.07440662
WestPoint,VA,US,0.25603095,0.060251012
Chickamauga,GA,US,0.22011752,0.11969755
Spearman,TX,US,0.18113641,0.20102197
WestWyomissing,PA,US,0.24743013,0.0013076353
BerwynHeights,MD,US,0.26980272,-0.04055453
WaterValley,MS,US,0.21578605,0.20119488
Newburgh,IN,US,0.26306033,0.13611765
Myerstown,PA,US,0.24442348,0.03045791
Nesquehoning,PA,US,0.23179178,0.045664646
BadAxe,MI,US,0.24155211,0.09015805
Williams,AZ,US,0.18892425,0.1242495
Annetta,TX,US,0.15414745,0.25370166
Cabán,Aguadilla,PR,0.10740708,0.24345921
FourBridges,OH,US,0.27409905,0.13860965
Kotzebue,AK,US,0.1548424,0.19603807
Grangeville,ID,US,0.17405552,0.17563492
SleepyHollow,IL,US,0.23148553,0.101395
Cottonwood,CA,US,0.2031863,0.031507634
Yerington,NV,US,0.18622382,0.08344834
Uniontown,OH,US,0.2768388,0.08551467
Moulton,AL,US,0.20822236,0.12877202
MonmouthBeach,NJ,US,0.22043179,-0.03406472
Locust,NC,US,0.23700565,0.08831286
BayPines,FL,US,0.17672524,0.09943698
Garnett,KS,US,0.20546442,0.21299976
Kemmerer,WY,US,0.18254177,0.19038607
Vinton,LA,US,0.1610841,0.1493943
Greenbriar,FL,US,0.17765039,0.08758109
IowaColony,TX,US,0.14532505,0.17715557
Hauula,HI,US,0.1628692,0.21017548
Verona,MS,US,0.2152199,0.17342186
Wimberley,TX,US,0.1764379,0.2618302
Enochville,NC,US,0.25817525,0.067337185
PortAngelesEast,WA,US,0.18676807,0.13626646
Russell,KY,US,0.2774994,0.14518626
Norris,TN,US,0.2533797,0.14190629
EielsonAFB,AK,US,0.19913909,0.19627498
Silt,CO,US,0.17942074,0.16148911
Wellsboro,PA,US,0.23591702,0.09721272
Welsh,LA,US,0.1660104,0.16489698
BedfordHills,NY,US,0.20840074,0.008457295
Linwood,PA,US,0.26082632,-0.07009124
Wewoka,OK,US,0.18002397,0.24016343
WestOrange,TX,US,0.15634553,0.14435838
Tipton,IA,US,0.2233193,0.13392794
Sharpes,FL,US,0.18561858,0.09196009
RushCity,MN,US,0.21999164,0.119522884
Canterwood,WA,US,0.14702486,0.094581366
Coquí,Salinas,PR,0.13696231,0.22917132
PistakeeHighlands,IL,US,0.22657435,0.09475169
Watergate,FL,US,0.17409235,0.09025234
EastDundee,IL,US,0.23662035,0.087932296
Fairfield,TX,US,0.15414649,0.24910995
Coplay,PA,US,0.24091822,-0.023192683
WarmSprings,OR,US,0.17388819,0.11576496
WestPortsmouth,OH,US,0.2817855,0.1524696
ThreeRivers,OR,US,0.18455254,0.17824742
OrchardCity,CO,US,0.1881265,0.14551334
NewYorkMills,NY,US,0.2261798,0.11203937
Warrior,AL,US,0.22494674,0.12953928
Wanakah,NY,US,0.24576235,0.08640542
Holton,KS,US,0.19998997,0.20555498
Lowesville,NC,US,0.24742237,0.075625554
Algona,WA,US,0.12864956,0.15602903
Louisiana,MO,US,0.22850807,0.15475258
Steeleville,IL,US,0.23862253,0.15063995
WarehamCenter,MA,US,0.2142587,0.05909981
MingoJunction,OH,US,0.2799497,0.101999305
CentralPark,WA,US,0.15874834,0.14510816
Cumberland,KY,US,0.23084636,0.14756684
Bandon,OR,US,0.16649632,0.15402536
ElCerro,NM,US,0.18656775,0.1478331
Hoopa,CA,US,0.18431613,0.13916457
Millersburg,OH,US,0.26860365,0.10368063
Cutchogue,NY,US,0.20852092,0.043886736
PortWashingtonNorth,NY,US,0.23379378,-0.10789992
Ingram,PA,US,0.28683072,0.053241532
LakePanasoffkee,FL,US,0.18176344,0.07933723
Mannford,OK,US,0.19098438,0.22446279
Walkerton,IN,US,0.25287548,0.100459576
SanAntonioHeights,CA,US,0.17947416,-0.016819052
Springtown,TX,US,0.1589392,0.25387612
Bamberg,SC,US,0.20403482,0.089219734
Athens,PA,US,0.22336479,0.10955312
LakeOrion,MI,US,0.23525548,0.06907111
Burgettstown,PA,US,0.2828863,0.08667655
ChattanoogaValley,GA,US,0.23071125,0.12180337
Glenville,WV,US,0.26620564,0.14626618
Capitanejo,Juana Díaz,PR,0.14004081,0.21238224
Tallapoosa,GA,US,0.21666005,0.12838972
Beaver,UT,US,0.18125558,0.1390285
Superior,AZ,US,0.19767508,0.102365166
Malabar,FL,US,0.18173204,0.1067998
Georgetown,IL,US,0.25061667,0.14697702
SouthHempstead,NY,US,0.2188676,-0.0021135218
Lutcher,LA,US,0.16669497,0.12882237
TerraBella,CA,US,0.18798372,0.011635081
Waynesville,OH,US,0.27496767,0.1301257
Sparta,GA,US,0.22689189,0.10503098
LagunaVista,TX,US,0.14899576,0.26587343
NorthMiddletown,NJ,US,0.226692,-0.05935918
Jackson,MN,US,0.20603059,0.14369577
Angwin,CA,US,0.19561166,0.106709324
Macungie,PA,US,0.24087423,-0.004581688
LomaRica,CA,US,0.19715339,0.04264041
AcushnetCenter,MA,US,0.21426377,0.038394503
Frisco,CO,US,0.17876174,0.17146394
Hideaway,TX,US,0.15623835,0.2491836
RedOaksMill,NY,US,0.21798314,0.047179423
UnionCity,PA,US,0.25424767,0.100363076
SaddleRiver,NJ,US,0.21776362,-0.018420752
SanSaba,TX,US,0.14438744,0.27024698
IngallsPark,IL,US,0.24804555,0.09308224
Pickens,SC,US,0.2298252,0.13139644
Underwood-Petersville,AL,US,0.2152331,0.14481814
Salmon,ID,US,0.19093275,0.18476574
Jones,OK,US,0.17725472,0.21605137
ColdSpring,NY,US,0.2203533,0.03907805
Tunkhannock,PA,US,0.21713293,0.1113061
Morada,CA,US,0.2038751,-0.10478276
Zellwood,FL,US,0.16999698,0.078972526
Parowan,UT,US,0.17710583,0.13489442
Williamsburg,IA,US,0.22185078,0.14347076
Greentown,IN,US,0.26218224,0.122788556
HiddenSprings,ID,US,0.18897308,0.15901436
Amesti,CA,US,0.21991456,0.008749004
OakRidgeNorth,TX,US,0.1335233,0.19388983
WestUnion,OH,US,0.27710408,0.1537676
NorthBrooksville,FL,US,0.17770539,0.080146834
ElCenizo,TX,US,0.14802316,0.21629809
SouthEliot,ME,US,0.21651453,0.08344422
Early,TX,US,0.14086723,0.2698789
MonteGrande,Cabo Rojo,PR,0.14272569,0.20758349
Weaverville,CA,US,0.17524241,0.15576752
Pitcairn,PA,US,0.2924372,0.06483452
KingsBayBase,GA,US,0.1643931,0.057942003
Ladysmith,WI,US,0.21621944,0.12506352
Boscobel,WI,US,0.2220472,0.11918599
DakotaDunes,SD,US,0.21931532,0.13697538
Delta,OH,US,0.24597737,0.09613576
Liberty,SC,US,0.22316498,0.10316646
Wynantskill,NY,US,0.22213842,0.06715222
Lucedale,MS,US,0.17584437,0.12284584
Walbridge,OH,US,0.2601893,0.083496235
MooseLake,MN,US,0.21238346,0.12804542
Meadowdale,WA,US,0.16178712,0.06954702
TierrasNuevasPoniente,Manatí,PR,0.12051126,0.23464933
Homestead,PA,US,0.28683072,0.053241532
Soperton,GA,US,0.20082301,0.06899548
HighBridge,WA,US,0.15300141,0.16335846
NevadaCity,CA,US,0.1819967,0.07810002
Lebanon,VA,US,0.2330441,0.15884617
PineCity,MN,US,0.21838681,0.1206841
Eleele,HI,US,0.146102,0.20572886
LakeSuccess,NY,US,0.23379378,-0.10789992
Zillah,WA,US,0.17677297,0.06522562
Blanchard,LA,US,0.15000458,0.2179712
Granville,WV,US,0.25526193,0.11885559
Tomahawk,WI,US,0.21050785,0.1341295
Burlington,CO,US,0.18242858,0.21743818
Salunga,PA,US,0.2524447,0.0032710102
Beulah,ND,US,0.18818697,0.16007008
Nokomis,IL,US,0.23769079,0.1334055
OrchidlandsEstates,HI,US,0.16775407,0.19349734
Versailles,OH,US,0.27783647,0.11347939
Centerville,PA,US,0.2772076,0.10095002
Sheridan,IN,US,0.26152995,0.12403406
Landis,NC,US,0.25817525,0.067337185
Cottondale,AL,US,0.18831147,0.14793272
Brackenridge,PA,US,0.28782234,0.072962716
Denmark,SC,US,0.20337257,0.09309886
Bicknell,IN,US,0.27290994,0.13589998
Okemah,OK,US,0.18021975,0.23790279
Hamburg,NJ,US,0.22759491,0.067724794
Netcong,NJ,US,0.23207532,0.024619708
Yorkville,WI,US,0.22989194,0.07149661
HeronBay,GA,US,0.22926839,0.08562425
AvondaleEstates,GA,US,0.23663244,0.065584175
Hogansville,GA,US,0.21661043,0.11756505
MarinCity,CA,US,0.19578467,0.023683336
Rochester,WA,US,0.14057748,0.12465505
Thiensville,WI,US,0.22709951,0.06975574
Needville,TX,US,0.15133817,0.2172143
Oakland,FL,US,0.16968383,0.06397672
MountPenn,PA,US,0.24408478,0.014488809
SanAndreas,CA,US,0.1815099,0.0768058
Henrietta,TX,US,0.16126671,0.23530582
Hiawatha,KS,US,0.19617732,0.19821596
LakePocotopaug,CT,US,0.20776999,0.017606001
Wesleyville,PA,US,0.2468784,0.09259417
PaddockLake,WI,US,0.22826336,0.08411764
Gosnell,AR,US,0.22310802,0.17759849
NorthLakeville,MA,US,0.21540785,0.045446098
BeanStation,TN,US,0.22537588,0.13058628
ShackleIsland,TN,US,0.2582916,0.14816
MineralSprings,NC,US,0.23193914,0.09292936
BlueEarth,MN,US,0.20796984,0.14234988
Wallburg,NC,US,0.26074496,0.06561483
NorthCapeMay,NJ,US,0.22547911,0.049575556
BeechwoodTrails,OH,US,0.27828336,0.09453392
SouthJacksonville,IL,US,0.22987185,0.14613743
NewHolstein,WI,US,0.20773838,0.09559448
OakTrailShores,TX,US,0.15888874,0.26324555
AcresGreen,CO,US,0.1879313,0.15056275
Vado,NM,US,0.17931177,0.12167509
Olney,TX,US,0.15932518,0.2449433
Federalsburg,MD,US,0.24169736,0.051027253
BonnyDoon,CA,US,0.19256303,0.041730836
Checotah,OK,US,0.17605552,0.2399517
Sloatsburg,NY,US,0.23322181,0.037381966
Dahlgren,VA,US,0.25422433,0.035665523
Buffalo,MO,US,0.20643246,0.23581886
Cadiz,KY,US,0.23288421,0.17824745
McSherrystown,PA,US,0.2561858,0.023546055
MorongoValley,CA,US,0.17890252,0.07344021
Warsaw,NC,US,0.2466773,0.08249474
Brownstown,IN,US,0.25667915,0.16593643
GreenwoodLake,NY,US,0.23322181,0.037381966
Fiskdale,MA,US,0.20463553,0.05312755
Chandler,OK,US,0.18543558,0.23111236
RedBay,AL,US,0.20951405,0.16332965
Filer,ID,US,0.18147454,0.1364983
Watertown,FL,US,0.17543569,0.07512954
Tishomingo,OK,US,0.17669809,0.2417308
Hartville,OH,US,0.2768388,0.08551467
AndrewsAFB,MD,US,0.26514792,-0.00061508827
Cleveland,FL,US,0.18187055,0.111094624
Brillion,WI,US,0.21335046,0.088620305
Anza,CA,US,0.18092299,0.1367051
Licking,MO,US,0.21061943,0.2224118
Moriches,NY,US,0.21097952,0.027845727
Eatonville,WA,US,0.17256029,0.19851291
Clarksville,TX,US,0.16755879,0.23976889
Lakemore,OH,US,0.2768388,0.08551467
Jefferson,OH,US,0.25942147,0.08044698
CutBank,MT,US,0.18952718,0.1769947
Savanna,IL,US,0.24168985,0.12257061
DoubleOak,TX,US,0.16925837,0.24841186
FairportHarbor,OH,US,0.24702495,0.08110955
Doylestown,OH,US,0.27847278,0.0924156
LakeArrowhead,ME,US,0.21718463,0.109945886
BiscaynePark,FL,US,0.17549607,0.09615368
NavyYardCity,WA,US,0.14990768,0.09459397
Bethany,MO,US,0.21878934,0.1751491
Paramount-LongMeadow,MD,US,0.25066805,0.042317998
Dyer,TN,US,0.2261093,0.17534941
Monterey,TN,US,0.23135076,0.14131635
Weaver,AL,US,0.22488531,0.12704101
GoldenBeach,MD,US,0.25114825,0.04338116
Brightwaters,NY,US,0.21622255,-0.01757114
BigSky,MT,US,0.17543724,0.20609242
Dalzell,SC,US,0.22151056,0.07697718
Bishop,TX,US,0.1391882,0.25104117
Wilder,KY,US,0.27602682,0.15714434
Corning,AR,US,0.23384252,0.18175301
Wormleysburg,PA,US,0.25590718,0.030828455
Richville,OH,US,0.27023965,0.09073083
Dadeville,AL,US,0.22628288,0.1383462
Columbus,KS,US,0.19532639,0.22289334
Montgomery,MN,US,0.21244307,0.14208868
Loxley,AL,US,0.19087167,0.12826538
WildwoodCrest,NJ,US,0.2219974,0.052554544
Algoma,WI,US,0.21848951,0.107650936
OceanGrove,NJ,US,0.21416512,0.00074218505
Sherwood,WI,US,0.21802518,0.08277913
JohnsonCreek,WI,US,0.2288691,0.09261519
Hill'nDale,FL,US,0.18023849,0.06827752
KingsBeach,CA,US,0.15812646,0.13919458
Benson,MN,US,0.21342044,0.14665367
Heyworth,IL,US,0.23875989,0.13138098
DeCordova,TX,US,0.16007456,0.25710368
KimberlingCity,MO,US,0.1901286,0.26316726
Cordaville,MA,US,0.20708905,0.0374753
Trafford,PA,US,0.2924372,0.06483452
Genoa,OH,US,0.26018932,0.08349623
Eunice,NM,US,0.16441692,0.20799607
Greenfield,MN,US,0.21826363,0.116071485
Kaunakakai,HI,US,0.16268983,0.21959643
Atkins,AR,US,0.18792306,0.252526
Mazomanie,WI,US,0.23284598,0.10722696
Penrose,CO,US,0.16529383,0.18284665
Garner,IA,US,0.20222245,0.144509
DayValley,CA,US,0.21991456,0.008749004
Strathmore,CA,US,0.19644244,0.025084682
Carrizales,Arecibo,PR,0.10896647,0.24897826
VailsGate,NY,US,0.2203533,0.03907805
Boutte,LA,US,0.174342,0.12020087
Hahira,GA,US,0.18044372,0.09302017
Thermopolis,WY,US,0.18584895,0.16712143
Walsenburg,CO,US,0.15865587,0.18659814
Proctor,MN,US,0.22081542,0.10529933
Ferrysburg,MI,US,0.23309657,0.10179514
Luyando,Aguada,PR,0.10740708,0.24345921
Afton,MN,US,0.21959108,0.10292707
Oostburg,WI,US,0.22253382,0.10231777
RiverBend,NC,US,0.23802675,0.086682074
EdgecliffVillage,TX,US,0.1554652,0.2483647
LidoBeach,NY,US,0.2188676,-0.0021135218
Delphi,IN,US,0.25662553,0.12401231
Shelby,MT,US,0.18942243,0.16965346
SodaSprings,ID,US,0.18656111,0.2027714
Jarrettsville,MD,US,0.25710705,0.00028790068
Buckner,MO,US,0.22275251,0.17210911
Dermott,AR,US,0.19617663,0.19024917
Everett,PA,US,0.26754797,0.06906407
Mohnton,PA,US,0.25439328,0.01033534
SantaRosaValley,CA,US,0.19042586,0.09222409
Atoka,OK,US,0.17594723,0.25500935
Lesslie,SC,US,0.23155971,0.10690084
Kenvil,NJ,US,0.23604962,0.015975391
GraniteQuarry,NC,US,0.25743297,0.07440662
Milton,DE,US,0.23319437,0.052213356
Wyoming,PA,US,0.21269107,0.09350125
Vieques,Vieques,PR,0.13574994,0.24511655
NorthwestHarwinton,CT,US,0.21907072,0.05472766
Choccolocco,AL,US,0.21907169,0.123319075
Tularosa,NM,US,0.17399591,0.14727874
Sutter,CA,US,0.20252326,-0.020074029
DeWitt,AR,US,0.19902337,0.18976986
K.I.Sawyer,MI,US,0.2166132,0.14130579
Edgewood,FL,US,0.16379637,0.06068747
ByrnesMill,MO,US,0.2344037,0.18948554
Nocona,TX,US,0.15861662,0.23543961
Staples,MN,US,0.20655282,0.13670702
Midway,FL,US,0.19366162,0.09534825
Stanton,TX,US,0.16068739,0.2365581
Providence,KY,US,0.24391437,0.17453958
Milford,IA,US,0.20930398,0.14376146
IronRiver,MI,US,0.21292974,0.13854536
PalmerLake,CO,US,0.1806597,0.19938752
WisconsinDells,WI,US,0.23579316,0.10794328
DryRidge,OH,US,0.2833091,0.14915682
Prescott,AR,US,0.18655822,0.2292591
Royston,GA,US,0.23457946,0.14424984
Villalba,Villalba,PR,0.13079892,0.22608238
Shenandoah,TX,US,0.1335233,0.19388981
West,TX,US,0.15648265,0.24863969
Penbrook,PA,US,0.25089827,0.023238344
GenoaCity,WI,US,0.22811925,0.0871352
FobesHill,WA,US,0.13438761,0.099509425
ParkHills,KY,US,0.2814513,0.15146032
LuisLlorénsTorres,Juana Díaz,PR,0.14004081,0.21238224
Combes,TX,US,0.14154796,0.2617846
LakeNacimiento,CA,US,0.1778471,0.07028726
Tonkawa,OK,US,0.20025049,0.2002954
Sumner,IL,US,0.2704104,0.13718848
DayHeights,OH,US,0.273741,0.13638099
WoodlawnBeach,FL,US,0.19478306,0.109684385
HawaiianAcres,HI,US,0.16775407,0.19349734
TangeloPark,FL,US,0.16379637,0.06068747
NagsHead,NC,US,0.20934081,0.11107538
Sherrill,NY,US,0.22659457,0.104699425
Ferris,TX,US,0.15948963,0.22526006
Smithsburg,MD,US,0.25066805,0.042317998
Lochsloy,WA,US,0.16648565,0.17747991
FortHall,ID,US,0.19579458,0.16246915
Bayfield,CO,US,0.17630903,0.1521621
Redwood,OR,US,0.20133868,0.036979392
ClarenceCenter,NY,US,0.23133563,0.06610324
Akron,NY,US,0.23135568,0.06718575
Hayti,MO,US,0.22822931,0.17686442
IndianHills,KY,US,0.2797568,0.14020388
Yountville,CA,US,0.20237805,0.064271584
Gloverville,SC,US,0.21068202,0.086845785
NewRichmond,OH,US,0.2747721,0.15618178
Newberry,MI,US,0.22143483,0.13081901
Irvine,KY,US,0.25560492,0.17315258
WoodburyHeights,NJ,US,0.253782,-0.07657769
Evansville,WY,US,0.17070235,0.20048597
Ellsworth,KS,US,0.18557684,0.20278317
Kenova,WV,US,0.27527136,0.14360863
Murfreesboro,NC,US,0.2454429,0.09162933
Springfield,KY,US,0.25392818,0.16601604
Lula,GA,US,0.22602119,0.1568475
BalHarbour,FL,US,0.17549607,0.09615368
Hartley,CA,US,0.20083258,0.010219689
EastNorwich,NY,US,0.22416703,-0.05394459
SouthernShores,NC,US,0.21133284,0.10094622
Lopezville,TX,US,0.13858232,0.2571635
Lykens,PA,US,0.24285603,0.057296798
SouthAlamo,TX,US,0.13858232,0.2571635
SummitHill,PA,US,0.23179178,0.045664646
Alva,FL,US,0.18022496,0.10375429
NorthBarrington,IL,US,0.22752829,0.09720255
DeerLodge,MT,US,0.17774147,0.18100764
Flemingsburg,KY,US,0.26450285,0.1697723
Ramseur,NC,US,0.24611296,0.100257784
Graymoor-Devondale,KY,US,0.2797568,0.14020388
ThePlains,OH,US,0.27112615,0.13990293
Westville,IL,US,0.25061667,0.14697702
UniversityPark,NM,US,0.17313848,0.11659796
Horace,ND,US,0.21535183,0.13655217
Portageville,MO,US,0.23284048,0.17268361
NationalPark,NJ,US,0.253782,-0.07657769
Bunnell,FL,US,0.17350864,0.0962697
