city,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10
Newtonia,-0.0021514222,-0.009945321,0.0076581147,-0.018835463,0.0041518398,0.014018871,0.008824368,0.014587489,0.008957563,0.010783833
Epworth,-0.0202149,-0.006259518,-0.012419653,-0.004975994,-0.0043122326,0.019706018,0.008430427,0.010689987,0.013927974,-0.0003471449
Jonesville,0.0017110632,-0.0006841625,0.006931175,0.029089527,0.017284501,-0.0033876614,0.007562422,0.018284595,-0.007157005,0.0025050435
Woodburn,0.018444978,-0.020737644,0.008652146,0.0038594813,0.029975874,0.0116744805,0.011212701,0.019711789,0.02273047,0.016650409
Rembrandt,0.03001811,-0.036766816,0.015201063,0.010451173,0.028710824,0.018935475,0.0002697371,0.016415361,0.023210341,0.03007459
OpdykeWest,-0.028246548,0.003726257,0.0028957601,-0.020510277,-0.000464728,0.015683679,-8.432195e-06,0.007980636,-0.021184968,0.0073278677
Ruthville,-0.0068304273,-0.034193218,0.024834014,-0.013011439,-0.012237453,-0.010527259,-0.021834623,0.015391307,-0.0021250027,-0.005553672
Rosewood,-0.006813638,-0.00020529144,0.016218325,0.034018833,0.020093095,-0.0070004985,0.008790718,-0.00056163484,-0.0072622653,-0.013933817
Holbrook,0.00577889,-0.035612214,0.008728513,-0.0013978452,-0.0007602831,0.016024932,-0.0023585036,0.016714683,0.014253669,0.025586873
PortWing,-0.012187323,-0.014444281,0.0040671746,-0.0020913188,0.009139178,0.0008888986,-0.030032763,0.0011197537,-0.008135896,-0.0077701504
Woodside,-0.012566172,-0.0005425558,-0.045407522,0.00979715,-0.0060343975,0.04089687,0.0046697967,-0.033513688,0.018570239,-0.025845835
Poneto,0.004617383,-0.004342819,0.021162258,0.034788836,0.023761922,-0.008407707,0.0090133315,-0.00035551935,-0.013919156,-0.001100074
Munjor,-0.0077923215,-0.0139204245,0.015149733,-0.010923902,-0.0018768605,0.004411948,-0.012355298,0.014492834,0.0044455864,0.012952562
MissionWoods,0.04163248,0.01053055,-0.008855667,-0.011063061,0.03528163,0.0025052968,0.00755921,0.040490277,-0.0066364724,0.038067967
Hortonville,-0.0126379905,0.0017481808,0.039009474,-0.030255392,-0.010883402,-0.0033303783,0.016959958,-0.031770788,-0.0025485845,-0.020770755
Hollis,-0.02294088,-0.017468987,0.0280797,-0.012838837,-0.02486581,-0.005494669,-0.008331917,0.0021072116,-0.00711293,-0.0043989206
Lincolnville,-0.007345443,-0.01000002,0.019168632,-0.008930841,0.008460781,0.0055782287,-0.005855841,0.016477136,0.0075801867,0.011550422
SouthHaven,0.02817494,-0.054283466,-0.013753743,0.016223012,0.035738993,0.0018423327,-0.0359796,0.024458248,0.017026326,0.008726963
Tipton,-0.0005707795,-0.02274146,0.013848055,-0.010726934,-0.0023246754,0.005885901,-0.008330799,0.016857399,0.014219063,0.018845329
Homer,0.028115345,-0.031240486,-0.0064941198,0.008689176,0.02381285,-0.0015151004,-0.022579882,0.010920651,0.0022279879,0.011567529
Lowrys,-0.008357155,0.006237934,-0.011608342,0.0050751856,0.0054976456,0.008465348,0.0025044077,0.005271979,0.020858666,-0.00907966
Yolo,0.023455346,0.058998466,0.029770534,-0.06352226,0.03075785,-0.012742756,-0.013184431,0.015376052,0.08853158,-0.0020524529
Inger,-0.0026857022,-0.023323543,-0.00033676252,-0.0021775868,0.010805242,0.0031241742,-0.021576062,0.010779137,0.0054647266,-0.010087579
TontoVillage,-0.027330987,-0.011032508,0.027962988,-0.014965525,-0.022559255,-0.0023519166,-0.016226735,0.0048880978,-0.011919569,-0.011515831
Mellott,0.02318071,-0.010968104,0.013880899,0.0277906,0.02322837,8.1624836e-05,0.013540104,0.010873344,-0.015444476,0.018925969
Okahumpka,-0.023879461,0.0077464827,-0.00053447846,0.004485234,-0.038651995,-0.030716391,0.011658243,-0.0015859645,-0.021097705,-0.007291746
Onslow,0.03370958,-0.024003835,-0.0048580933,0.030925998,0.042694088,-0.007398164,-0.009378542,0.013998869,0.0018444671,0.026662
Gilbertown,-0.0214416,-0.005736961,-0.009694618,-0.013646067,0.0068887053,0.02458448,0.010035025,0.013028988,0.004441347,0.01508239
BeecherFalls,-0.012133568,-0.0027368884,0.014856805,-0.017958874,-0.018546034,-0.00071828795,-0.0085657025,-0.005663199,0.0044461377,-0.016953805
Copemish,-0.013960515,-0.0037199142,0.0073009576,0.0057875444,0.0076786145,-0.006351213,-0.03387704,-0.015105752,-0.020480102,-0.018403929
Union,-0.006626309,0.013964231,0.028999059,-0.050325118,-0.022117848,-0.0047570216,0.0017378747,-0.032223493,0.00492216,-0.013325483
UnionCenter,0.017199751,-0.024694333,0.00029811263,0.01859233,0.023341753,-0.0077012773,-0.028386958,0.0024092812,-0.006437179,-0.0017789247
PatchGrove,0.021460898,-0.022289477,-0.0035502517,0.018125365,0.02685851,-0.009931059,-0.020679502,0.010441765,0.00030083582,0.013549273
Enville,-0.0013498206,-0.0026602598,-0.0121565955,0.005596396,0.0064340676,0.013414675,0.015080555,0.019015104,0.014601474,0.022346936
Pittsboro,-0.009292538,-0.0040521934,-0.01741493,-0.0061623934,0.0043095844,0.016423933,0.010454131,0.018009093,0.011756458,0.02322328
Leota,0.014332816,-0.04111358,0.013910915,0.008756078,0.02076627,0.012646957,-0.011658303,0.014726052,0.016735388,0.010842806
FortBidwell,-0.009333309,-0.009195734,0.02370697,-0.016318293,-0.016301168,-0.011630624,-0.019826958,0.0068921233,-0.0003701374,-0.01192226
Harpster,-0.0013674023,-0.0078422325,0.01824809,0.040667363,0.02486096,-0.0096108625,0.0150234355,-0.008314077,-0.017727628,-0.015505329
Callensburg,-0.018375589,0.00476708,0.011275666,0.019320589,0.013340988,-0.005343445,0.02104428,-0.019467877,-0.004056085,-0.043458223
Beason,0.020959709,-0.008870789,0.008718649,0.020673374,0.02706274,-0.004057698,-0.014468077,0.021007095,-0.011806933,0.020712383
Queets,-0.017939556,-0.013487779,0.027852762,-0.017328322,-0.030871203,-0.002609977,-0.0155318,0.008709486,-0.012724602,-0.014087356
Winterhaven,-0.015047184,-0.018648539,0.019318368,-0.008114273,-0.029222636,-0.02374824,0.01253701,0.011311084,-0.0078146495,-0.007306065
Reader,-0.0046588825,-0.013626386,-0.008849215,-0.013650365,0.0013618851,0.014207327,0.014664153,0.013591939,0.009855486,0.017999578
WoodyCreek,-0.031708304,0.0020590357,0.021041878,-0.025283327,-0.0060132775,-0.0024316558,-0.026684828,0.005014501,-0.0027545244,-0.016835896
Newry,-0.012153108,-0.00348544,-0.003527844,0.007055199,-0.00062491733,0.003993177,-0.002409379,0.00401671,0.017733576,-0.017487437
Pickrell,0.016944762,-0.033610728,0.013007737,-0.008395174,0.0062334803,0.022751251,0.011831462,0.016047547,0.03245802,0.030124016
Tomales,-0.011236218,0.037848383,0.0006922706,-0.0441669,0.0017031153,-0.0142780505,-0.055970777,0.020284465,0.019553335,-0.010266765
Moscow,0.00082155474,-0.0032600204,-0.00071293104,0.02065394,0.011649569,0.0045431084,0.017787071,0.021160783,0.011970603,-0.004095084
Sheyenne,-0.00923602,-0.03567059,0.01783302,-0.013088051,-0.004154116,-0.0040782127,-0.021742621,0.017874308,0.005745619,-0.003615177
DunnCenter,-0.016490834,-0.03190688,0.023756906,-0.01128372,-0.015108505,-0.01113068,-0.019989556,0.015836567,0.0008982044,-0.006493715
Garey,-0.006144921,0.024346994,0.02804176,-0.024424855,-0.0014659491,-0.029852765,-0.009608774,0.011514044,0.023944976,-0.01397866
Breedsville,0.00026041456,-0.0015537016,0.016115736,0.023457987,0.017800502,-0.020085678,-0.014368901,-0.007724568,-0.01687013,-0.011040573
IronHorse,-0.008480075,0.023322713,0.018589942,-0.03294788,-0.0043715686,-0.010773189,-0.029489303,0.015242072,0.017579315,-0.03473959
IronPost,-0.002826858,-0.004711304,0.0027502591,-0.028568344,0.009595728,0.0154984575,0.014494001,0.013939986,0.0015094454,0.009963274
Wimbledon,-0.0061563584,-0.037955184,0.016521193,-0.011998633,-0.0019342036,-0.0014156837,-0.023614928,0.018826965,0.008520425,-0.0003982596
Forada,0.010458556,-0.03988528,0.0015881308,-0.0015462305,0.017467218,0.0056930194,-0.023863642,0.021432513,0.019075938,0.001212924
Laredo,0.006520769,-0.008975257,0.010581864,-0.0010018363,0.025317477,0.0063444152,0.004997525,0.015000836,0.00848594,0.0058061196
Eunola,-0.030761003,-0.0011064647,-0.011743995,-0.0020871132,-0.00901912,0.005833749,-0.009509011,0.009434869,-0.008954639,0.016941933
Sunset,-0.00023441948,0.0069160005,-0.011068944,0.01709448,0.009301218,-0.005264691,0.008787562,0.031745564,-0.0016774927,0.04951062
Drakesville,0.026852872,-0.01897101,0.010741103,0.005347724,0.030300796,0.005492717,0.0050708293,0.021368159,0.019123696,0.020838981
Exeland,0.0016908945,-0.01841266,-0.0067146486,0.0053925,0.019743783,0.0028841707,-0.03308947,0.00029081292,-0.00413665,-0.0048820097
LittleYork,-0.0012920751,-0.000769411,0.00867637,0.028762354,0.017329603,-0.0018887757,0.011871398,0.014930859,-0.004151238,-0.0023121343
Steptoe,0.017547198,-0.015349772,0.018361552,-0.024526693,-0.039826024,0.0002932027,-0.02150591,0.025398033,-0.0031538762,-0.027914803
LongCreek,-0.0008314566,-0.0019149858,0.014922088,-0.025905894,-0.028488714,0.0031100148,-0.013239776,0.01690965,-0.0011435592,-0.020213773
Starr,-0.013010531,0.0006133317,-0.014415357,0.016121004,0.0060611772,0.005370144,-0.0031234308,0.01140126,0.015518701,-0.0051514716
AmadorCity,-0.0122288205,0.008600193,0.02153332,-0.012484034,-0.010968824,-0.014670156,-0.011196022,0.011130523,0.014003068,-0.014888377
Bremen,0.006647908,0.007804319,-0.011971268,0.015724877,0.01679037,0.014209508,0.014247426,0.02579081,0.014042018,0.02220335
WestLeipsic,0.0061384947,-0.009892293,0.018597744,0.04095992,0.024452537,-0.007414707,0.020224614,-0.010116456,-0.020416118,-0.007518011
Morganville,0.0034629868,-0.021692166,0.014232825,-0.010450286,7.417053e-06,0.008789842,-0.0074512144,0.01902413,0.017126275,0.017524619
Buford,-0.0029464164,0.0025444806,-0.0021378177,0.027902683,0.015551214,0.004120449,0.015400452,0.01617703,0.0052855187,-0.0072309566
Radnor,-0.0064151017,-0.002081869,0.01683053,0.041304287,0.025816528,-0.007966827,0.01019851,-0.01181052,-0.0170079,-0.0231275
FortApache,-0.030406034,-0.00647306,0.023943804,-0.01737026,-0.013752046,-0.0002193451,-0.018656163,0.0017356601,-0.010131097,-0.010327172
BigBay,-0.027357306,-0.010869212,0.020295488,-0.005665666,-0.0077635986,-0.0052607316,-0.035903677,-0.01057702,-0.023213468,-0.01949687
Wawona,-0.020470936,-0.019830437,0.02932801,-0.010031837,-0.02210607,0.0008901578,-0.013572921,0.0046052425,-0.0130068995,-0.013930982
Hughesville,0.0088786315,-0.008641505,0.00855432,-0.0148138935,0.013575541,0.008432099,0.0025769908,0.021515664,0.005473719,0.010320758
Bolckow,0.010053734,-0.016021624,0.014049822,-0.00029209256,0.022365328,0.009361172,0.0005284789,0.018835759,0.009126424,0.014811518
Beattie,0.0064664586,-0.022378037,0.016197007,-0.00950368,0.004413639,0.014609826,-0.0009489168,0.014931245,0.016463503,0.017927574
Atmautluak,-0.024916572,-0.013567731,0.029885815,-0.014836462,-0.01574884,-0.006021817,-0.016621934,0.001902833,-0.014255867,-0.0054490655
Mooreton,0.004070302,-0.042048156,0.01380047,-0.006458382,0.0087839,-0.0001905188,-0.029436218,0.021877771,0.013979066,-0.0012307123
Greenway,-0.001470395,-0.0014079342,-0.0036444366,0.012144924,0.009550158,0.004425433,-0.0097906,0.021472003,-0.0008768063,0.025701886
Herron,-0.003976536,-0.021189637,0.02300024,-0.0095155435,-0.026005447,-0.0034494258,-0.012033129,0.017890695,-0.00014715642,-0.0060311863
Register,-0.02283705,-0.0029968517,-0.011133739,0.013057323,-0.02331159,-0.0042630583,0.003347815,0.010682675,-0.004973798,4.7121197e-05
Brave,-0.0018625887,-0.008543021,-0.007533434,0.032730736,0.0072162,0.011496837,0.043396186,-0.0059586554,0.023207456,-0.023165993
Tiawah,-0.007731758,0.0064399736,0.0033559555,-0.033274435,0.024328424,0.012831306,0.022472875,0.016143948,-0.0030575967,0.01665986
Kalihiwai,-0.027821815,-0.010961629,0.026068492,-0.013109075,-0.022619106,-0.009243813,-0.020727722,0.0032575042,-0.020695701,0.00040944657
EastWaterford,-0.006812735,-0.0055818507,0.02381916,-0.007706761,0.006501639,0.0078741545,0.03272933,-0.02569464,0.010280366,-0.03682524
Tedrow,0.0037833678,-0.011201584,0.022374967,0.04308337,0.022911249,-0.009104226,0.01657565,-0.016943946,-0.028517459,-0.014316324
StudyButte,-0.04835728,-0.00086113776,0.0055627464,-0.011389841,-0.010047603,0.009173559,-0.005349995,0.008860246,-0.02359958,-0.0017177147
Prairieburg,0.0370609,-0.025519034,-0.007838954,0.028769448,0.042608805,-0.003101186,-0.008310982,0.016972186,0.0041328613,0.03128951
Grenola,-0.0060648504,-0.011253415,0.017207025,-0.011631886,0.009036629,0.009874785,0.0026334524,0.012379747,0.0069720806,0.012917855
Elberon,0.048639335,-0.02825627,-0.0038440854,0.024232486,0.040822316,0.011338728,-0.0023468707,0.02103826,0.016094994,0.03978645
Hustler,0.021227902,-0.026701406,-0.001918915,0.018643616,0.024415994,-0.006627007,-0.029845804,0.0027660273,-0.006525412,-0.0015670715
Onaway,0.0052235667,-0.016055463,0.019775625,-0.023469888,-0.028659016,-0.00057984126,-0.022836221,0.016664738,-0.0027928501,-0.025067821
Golden,-0.013723206,-0.0001401892,-0.016118862,-0.003828389,0.003967063,0.015739163,0.01346801,0.015212954,0.010590865,0.018959135
LakeTomahawk,-0.004689664,-0.017941322,0.0038820123,0.0050455052,0.012953639,0.0013760542,-0.035961468,-0.0051025227,-0.009091237,-0.01417455
Northome,-0.0045668646,-0.022745721,-0.0004976801,-0.004090692,0.007959245,0.0032639944,-0.021355277,0.010783918,0.007062991,-0.011096305
Heckscherville,-0.00094234536,0.011763855,0.04029691,-0.017858418,0.0039957846,0.008116119,0.04052079,-0.051152542,-0.0014671113,-0.019877903
WestElkton,-0.0032265238,-0.0041360212,0.015740031,0.040975004,0.02294307,-0.008404314,0.0035209982,-0.0008798062,-0.016155828,-0.014416658
Lopeño,-0.048370153,0.0016444114,0.016592205,-0.024277914,-0.0066534975,0.010775532,4.0471554e-05,-0.0019758707,-0.03437398,0.024271028
Lequire,-0.0035470459,-0.01067435,0.0015919938,-0.024642885,0.002176132,0.021485934,0.022993129,0.011511073,0.0094019,0.013015818
Gurley,-0.0023012452,-0.026373472,0.026411507,-0.007074373,-0.01047495,0.011301502,-0.0002149893,0.010204043,-0.0016749112,0.003935395
WaterValley,0.0019724546,-0.0008362771,-0.007282506,0.00554489,0.013588037,0.006177517,0.0005344356,0.023922324,0.0014867807,0.024788268
Saco,-0.015589157,-0.01626978,0.026583534,-0.009596867,-0.016718289,-0.0076407418,-0.014453597,0.014971153,0.0025175419,-0.014485301
Coral,-0.021545637,0.009480642,-0.005162224,0.031188559,0.014494542,0.0006305649,0.020811247,-0.020543652,0.00093632156,-0.041373774
Beaverton,-0.01763476,0.00031603035,-0.01711283,-0.0032006798,-0.00071489054,0.0175301,0.009598913,0.014591664,0.013003732,0.013572609
Stronach,-0.0138161685,-0.004118651,0.009019737,0.00790306,0.008152512,-0.007206177,-0.033182397,-0.014113968,-0.021936856,-0.01633989
Cool,-0.02351637,0.0010775873,0.008758517,-0.021999719,0.0033648908,0.01230117,0.016809607,0.012257106,-0.021192485,0.029294593
Locustdale,0.001606841,0.007508566,0.039037824,-0.013032732,0.0036315382,0.008884355,0.042701807,-0.051310655,-0.003496107,-0.022200797
Latah,0.010860558,-0.014849735,0.018578505,-0.020741204,-0.036005914,-0.0024438114,-0.020060133,0.021150028,-0.0051167416,-0.02269309
Wren,0.006913605,-0.0052359374,0.021630857,0.039724566,0.025132144,-0.009775199,0.009571305,-0.004439864,-0.019203333,6.327778e-05
HowardCity,0.011298819,-0.040256888,0.01523057,0.003826955,0.008781266,0.018755106,0.006362152,0.0168702,0.027641812,0.028898695
Alligator,-0.0031138945,-0.009214421,-0.018230395,0.013774931,0.00087394536,0.009818763,0.0014033447,0.016000997,-0.002462542,0.039095253
Benson,-0.023933556,-0.005029479,0.00036596134,0.026935555,0.0138774095,0.0066347853,0.02687314,-0.009463482,0.0026774602,-0.03075697
Boxholm,0.045325607,-0.035646208,0.00025302917,0.018907957,0.041744243,0.019389624,0.0037857306,0.02452197,0.02298826,0.03652528
Clawson,-0.014823012,-0.0023354674,0.0028846292,-0.025281426,-0.0029276784,-0.007600276,-0.011345663,0.012436042,0.004409709,-0.022810407
Onycha,-0.030920776,-0.0019151617,-0.009873353,-0.002080091,-0.0058434256,0.009019967,-0.0050579095,0.009779292,-0.009940814,0.016983302
Emmett,0.002277763,-0.02024628,0.013574167,-0.005047397,0.008191967,0.007988233,-0.0050566103,0.015837096,0.012480057,0.0130669065
Hosmer,-0.006595275,-0.035667326,0.020794377,-0.0077635082,-0.008169733,-0.009033206,-0.020873947,0.020650635,0.009329986,0.0017784069
Eldred,0.015724096,-0.004596585,0.00569315,0.032054372,0.032209396,-0.008907786,-0.0061644777,0.025802638,-0.0071873986,0.01562873
TseBonito,-0.026778204,-0.003001657,0.01219429,-0.028084558,-0.007704112,-0.0025133996,-0.017347757,0.014816685,-0.007052785,-0.011674123
Rantoul,0.007866433,-0.008678505,0.013487231,-0.006867531,0.011964529,0.010591635,0.0021906693,0.020722851,0.012559289,0.013848043
Broadway,0.008863082,0.022598477,0.04099105,-0.038400255,-0.0032349427,0.0084357895,0.029888624,-0.06833434,-0.0009894478,-0.008832261
DeepRiver,-0.0027110917,-0.0044929064,0.020878572,-0.030648187,-0.044808436,0.00049049396,-0.009923895,0.02050984,-0.0019322681,-0.030239923
Wing,-0.010297635,-0.032227963,0.018615657,-0.009512588,-0.007072469,-0.008671252,-0.019851318,0.016963258,0.0056319563,-0.0037225757
Franktown,0.0009767129,-0.014523152,0.012242524,-0.0023987226,-0.014985624,0.02382112,0.0031792498,0.0016448073,0.0093459515,-0.026013475
ElkMountain,-0.024147214,-0.010382874,0.02954354,-0.01759754,-0.022817226,0.0048453985,-0.014258552,0.00222201,-0.007959469,-0.018009666
Rayle,-0.021632398,-0.0057581267,-0.023085006,-0.004330096,-0.012131014,0.0073085683,-0.0046523483,0.010846817,0.004391511,-0.0042489995
Rossburg,8.432195e-06,-0.004392607,0.021875923,0.038592365,0.023721198,-0.007864619,0.0074107666,-0.0031291975,-0.014435688,-0.004458114
St.Lawrence,-0.0031919777,-0.04151986,0.0243445,-0.0023570221,-0.0062941345,-0.008866211,-0.027079416,0.018652119,0.010016619,-0.00012733787
RoyalLakes,0.009588219,0.00017969217,0.0073898057,0.013837588,0.026497029,0.0039376854,-0.009379729,0.018057,-0.0036468003,0.010074281
ArcticVillage,-0.021739986,-0.016013043,0.031055119,-0.012525586,-0.02030638,-0.0126627525,-0.016179876,0.00583508,-0.012962992,-0.0047796783
Blockton,0.010269154,-0.019148368,0.014617193,0.0023687063,0.028544996,0.011585726,0.004054998,0.016616069,0.013322711,0.012654775
ValleyHome,0.01195705,0.05184356,0.009276355,-0.04100789,0.014191982,-0.039145857,-0.0054609408,0.02662783,0.07945304,-0.021386635
Newberry,0.0033836176,-0.0018200882,0.00835087,0.017090876,0.022631496,0.006203549,0.005856246,0.019332536,-0.0041145557,0.0029220234
TwinForks,-0.04290382,-0.0030495485,0.020320276,-0.016682556,-0.016262492,-0.0016851408,-0.020007135,0.0055394503,-0.023018228,0.0022229403
Winnett,-0.0129718445,-0.019613076,0.031042725,-0.0075063445,-0.023422783,0.0017092061,0.00057301373,0.002271055,-5.8811158e-05,-0.010748165
MountCroghan,-0.016386628,0.0007848058,-0.018845633,0.0036267643,-0.006922317,0.0021464417,0.0019074848,0.0064579197,0.01386487,-0.009371895
DewyRose,-0.020751685,-0.005100052,-0.017268242,0.0053390814,-0.0039352607,0.012522366,-0.002935849,0.0069270646,0.012539555,-0.008937555
Palestine,-0.00042789234,-0.003467129,0.021694861,0.032734547,0.023549654,-0.005657951,0.005994666,-1.5897676e-06,-0.0135924285,-0.003874055
PortLions,-0.03050244,-0.010829045,0.033422172,-0.011412136,-0.023793109,-0.0097733075,-0.020089893,0.0022782893,-0.019668225,-0.0010065618
DecaturCity,0.01348035,-0.020376451,0.009766222,0.004352009,0.031818453,0.010720127,0.007235061,0.01956034,0.017365238,0.015174547
MindenCity,-0.019196697,-0.003660619,0.030136997,0.011993398,0.006541416,-0.017975472,-0.018744104,-0.034564435,-0.044651937,-0.03909125
CrystalBay,-0.027998077,0.010522524,0.02013546,-0.023322867,-0.02063105,-0.017910229,-0.029343726,0.0070352163,-0.018389933,-0.0010719257
Buffalo,-0.00093249197,-0.04278138,0.012132688,-0.0103943795,0.005787403,0.00030559674,-0.028881727,0.02100983,0.012447003,0.0030966038
SanCristobal,-0.017887114,-0.0077060834,-0.0077549163,-0.024751557,0.007261539,-0.00013214722,-0.0127430055,0.0058255694,-0.00432619,-0.0116886
DavisCity,0.0115225855,-0.017584492,0.009694339,0.0030811105,0.030879205,0.011011613,0.006294208,0.0179586,0.014272621,0.012695349
Custar,0.0058519295,-0.010453405,0.018308481,0.0392242,0.022507776,-0.007748198,0.021064764,-0.009396188,-0.017822534,-0.006609407
Hyannis,-0.01069605,-0.021782182,0.026318753,-0.0062828427,-0.011878728,0.0077287946,-0.0041976636,0.00708511,-0.001110516,-0.0012068332
Alger,0.0065978235,-0.0026672706,0.03180319,-0.034798004,-0.06702245,-0.026662705,-0.019670945,0.023614442,-0.020617044,-0.00054355327
MaryhillEstates,0.00583157,0.03522448,-0.030377112,0.06273702,0.026180731,-0.008495692,0.004735556,0.03449359,-0.010177025,0.014003851
Trinway,-0.007305264,-0.003996151,0.0021685325,0.030737251,0.015613008,0.0012600897,0.019313037,-0.0020109524,0.0036847908,-0.031669524
Broadview,-0.007843807,-0.01695603,0.024326948,-0.010262238,-0.017386924,0.016171306,0.0066868598,0.0061895056,0.005998997,-0.006915581
Crouch,0.0097800195,0.002914932,0.0071124127,-0.029818285,-0.03236912,-0.0067244573,-0.005712921,0.018026391,0.014650897,-0.044378847
Funk,0.010452199,-0.035029773,0.012596688,-0.00090433814,0.003390895,0.01838083,0.0019158872,0.015952494,0.019435557,0.027322285
