city,state,country,dim_1,dim_2,dim_3
Wasola,MO,US,-0.18402992,0.23398699,-0.27938125
Hurley,MO,US,-0.18134075,0.22427996,-0.28444937
Kennerdell,PA,US,0.0045690616,0.3210753,-0.2791637
Congress,OH,US,0.014270786,0.2880374,-0.293848
Wessington,SD,US,-0.067725934,0.17789376,-0.2973244
Minto,AK,US,-0.09608027,0.19730909,-0.27507097
Alfarata,PA,US,0.024920713,0.32459494,-0.24609998
Stevinson,CA,US,0.21882197,0.034422394,-0.22525036
ArroyoHondo,NM,US,-0.10976891,0.18429492,-0.27100185
Gregory,OK,US,-0.14338431,0.19325681,-0.28602389
MillSpring,MO,US,-0.13044426,0.24849805,-0.26921237
CoffmanCove,AK,US,-0.13776527,0.19925383,-0.28587782
Trego,WI,US,-0.042520463,0.19974126,-0.3198478
Pantego,NC,US,0.0024491833,0.24487218,-0.22202593
Rickardsville,IA,US,-0.02497157,0.19008349,-0.31973308
Mullin,TX,US,-0.21887802,0.20099826,-0.22774686
WestMillgrove,OH,US,0.005531433,0.26799944,-0.29329184
Magnolia,IA,US,-0.048796114,0.18924801,-0.31705478
GeudaSprings,KS,US,-0.13335663,0.18757574,-0.2993987
McCracken,KS,US,-0.1383715,0.17594385,-0.29658768
Elida,NM,US,-0.1291299,0.18939315,-0.2632745
Abanda,AL,US,-0.07734187,0.23723978,-0.14336881
LosBarreras,TX,US,-0.18506712,0.21832104,-0.20604026
Wardner,ID,US,-0.1082871,0.1594407,-0.2938457
Edmore,ND,US,-0.055973273,0.1701012,-0.284053
Carrollton,MS,US,-0.13299364,0.20435664,-0.18735881
AlcanBorder,AK,US,-0.027212637,0.1673627,-0.2612447
Letcher,SD,US,-0.06352659,0.18254444,-0.30107114
Ferryville,WI,US,-0.02866287,0.19498286,-0.31774804
Broomtown,AL,US,-0.06796334,0.24436523,-0.16770312
GovernmentCamp,OR,US,-0.10647659,0.17375633,-0.28432295
JakesCorner,AZ,US,0.013417505,0.1385235,-0.25355896
Truchas,NM,US,-0.120191,0.18140532,-0.2682477
Rosine,KY,US,-0.07423025,0.26227653,-0.26013473
Shevlin,MN,US,-0.054818787,0.18392378,-0.29522333
Lucan,MN,US,-0.058296327,0.18967845,-0.31003085
LamarHeights,MO,US,-0.16291997,0.21286988,-0.2962517
Economy,IN,US,-0.024396932,0.26111144,-0.29624814
LeFlore,OK,US,-0.2045321,0.22911029,-0.24979487
CimarronCity,OK,US,-0.15215006,0.18522403,-0.28241012
Cleaton,KY,US,-0.08249713,0.2571076,-0.2517914
Pierson,MI,US,0.010985763,0.2124761,-0.28662303
Arnegard,ND,US,-0.08173005,0.17267169,-0.28226277
Kirkville,IA,US,-0.06618753,0.20639688,-0.3309265
Philo,CA,US,-0.0032731176,0.15711643,-0.24841988
Plainville,OH,US,-0.02950205,0.287719,-0.29216582
Crowley,CO,US,-0.08832043,0.18449785,-0.26911712
Houston,AR,US,-0.16932973,0.21325596,-0.23709132
Stamford,NE,US,-0.1113875,0.17826304,-0.30670607
SacateVillage,AZ,US,0.14890698,0.100679524,-0.24900055
NorthHenderson,IL,US,-0.04955496,0.20349245,-0.32691807
Bessie,OK,US,-0.16228133,0.1805436,-0.27406362
Coin,IA,US,-0.0773581,0.19596004,-0.33002296
Kranzburg,SD,US,-0.06680415,0.18677075,-0.29808
ChineseCamp,CA,US,0.086200655,0.120450236,-0.2501596
Orangeville,OH,US,0.00968284,0.30989784,-0.2896716
Salineño,TX,US,-0.18973604,0.21742548,-0.21043849
Fifty-Six,AR,US,-0.18083686,0.22640802,-0.25144753
Bellechester,MN,US,-0.032970425,0.18118595,-0.3232276
Gu-Win,AL,US,-0.09090591,0.22902045,-0.1660186
Foxburg,PA,US,0.0031537316,0.32360703,-0.2811665
JacksonLake,CO,US,-0.09229884,0.17288303,-0.28103018
Churchville,VA,US,-0.018282354,0.32261407,-0.2421405
Wallingford,IA,US,-0.062587574,0.1822755,-0.3143313
Newbern,AL,US,-0.06494796,0.23055257,-0.15602396
Kaltag,AK,US,-0.1154496,0.2105699,-0.26702568
Holland,MN,US,-0.057056416,0.18550813,-0.30117822
Amsterdam,MT,US,-0.12246346,0.18174852,-0.26924747
GoodHope,OH,US,-0.024819987,0.29111543,-0.28337505
Foley,MO,US,-0.08432845,0.22040555,-0.30908194
Ogdensburg,WI,US,-0.01165271,0.210065,-0.30984303
Petersburg,ND,US,-0.058269296,0.16925324,-0.2916554
DeSoto,GA,US,0.013968014,0.1764636,-0.14909467
BeardsFork,WV,US,-0.06486569,0.29695946,-0.24357966
AlpineNorthwest,WY,US,-0.16221873,0.19653645,-0.27333465
Cataract,WI,US,-0.02301384,0.19197659,-0.31712177
Oconee,IL,US,-0.049309563,0.23207691,-0.29502437
Felton,MN,US,-0.031208277,0.17200117,-0.2931233
Millstone,KY,US,-0.066829965,0.2757495,-0.22835225
KettleRiver,MN,US,-0.03300202,0.20301732,-0.30340737
Whitesville,VA,US,0.033398867,0.2268641,-0.22666557
BoulderJunction,WI,US,-0.06358284,0.21866365,-0.2982937
Manley,NE,US,-0.06153484,0.18635598,-0.31258798
Murtaugh,ID,US,-0.07164241,0.16618532,-0.26455998
Teresita,OK,US,-0.18434532,0.21670413,-0.27133614
LomaMar,CA,US,0.0212171,0.15258224,-0.2585187
ElQuiote,TX,US,-0.18506712,0.21832104,-0.20604026
Allen,KY,US,-0.07668414,0.2943733,-0.23796761
Lidderdale,IA,US,-0.059412986,0.18223132,-0.31966782
Packwaukee,WI,US,0.00056332146,0.19138616,-0.3154025
Elizabeth,MN,US,-0.033000574,0.17181425,-0.28893358
StarCity,IN,US,-0.009422647,0.230653,-0.2918598
Adin,CA,US,-0.047866885,0.17656925,-0.26256844
Halltown,MO,US,-0.18137299,0.22261228,-0.29296607
Syracuse,MO,US,-0.15085617,0.23249029,-0.31254017
Dickens,IA,US,-0.060080506,0.18448557,-0.31456378
MountBriar,MD,US,0.07245064,0.31841373,-0.22227642
TallulahFalls,GA,US,-0.095922366,0.25382587,-0.18675655
Sparks,OK,US,-0.17037316,0.19875976,-0.27916017
Lenhartsville,PA,US,0.07982076,0.3057769,-0.20583455
St.James,MI,US,-0.022658015,0.21847932,-0.28988877
BeaverBay,MN,US,-0.050961673,0.21722607,-0.29892743
Parnell,MO,US,-0.08489365,0.20279616,-0.33021113
EastGlobe,AZ,US,0.0039607272,0.14933237,-0.25014374
FernanLakeVillage,ID,US,-0.08008727,0.13316342,-0.30202967
Richey,MT,US,-0.08887397,0.17865716,-0.28583577
Hettick,IL,US,-0.05427402,0.22907518,-0.29799667
Gargatha,VA,US,0.033398867,0.2268641,-0.22666557
Strathmere,NJ,US,0.05296274,0.21985936,-0.22884758
NewLebanon,PA,US,0.009997433,0.3060136,-0.27686116
Metcalf,IL,US,-0.045380924,0.24188869,-0.29986578
GlenAcres,NM,US,-0.011474504,0.15309918,-0.25290018
Gildford,MT,US,-0.0971125,0.17452873,-0.2778714
WestMineral,KS,US,-0.1470576,0.19971019,-0.29571676
Christine,ND,US,-0.031796165,0.1713252,-0.29636183
Adrian,TX,US,-0.13646792,0.18784437,-0.27079606
GlenEchoPark,MO,US,-0.02938241,0.22342752,-0.3174347
Leslie,MO,US,-0.13925602,0.22990759,-0.30649668
DiamondBluff,WI,US,-0.025217477,0.18153979,-0.32492033
Sanborn,ND,US,-0.061319463,0.165206,-0.28415647
CollegeCity,CA,US,0.09562026,0.12147892,-0.24131964
EagleRock,MO,US,-0.20619245,0.21591797,-0.27829453
Kettlersville,OH,US,-0.007309144,0.27009046,-0.29403338
Moore,ID,US,-0.09292211,0.19420902,-0.2637659
Notchietown,OK,US,-0.19135082,0.218776,-0.26544404
Neahkahnie,OR,US,-0.079752475,0.16796468,-0.26451454
Garfield,KS,US,-0.14088607,0.18478294,-0.29214704
Miami,MO,US,-0.093212,0.23353797,-0.321493
Louise,MS,US,-0.12159043,0.18945898,-0.1723057
LambsGrove,IA,US,-0.056494094,0.19297715,-0.31865188
BarnesCity,IA,US,-0.06018978,0.20240837,-0.3222468
Seboyeta,NM,US,-0.06228314,0.1634201,-0.27001542
Glenford,OH,US,-0.01697359,0.30646002,-0.29056996
ValleySprings,AR,US,-0.20694081,0.22634688,-0.26485038
Renick,MO,US,-0.10363773,0.22361857,-0.31039295
Dunreith,IN,US,-0.028545491,0.25673968,-0.29951906
Tupelo,AR,US,-0.11331327,0.19954886,-0.23185924
Grandin,ND,US,-0.036451913,0.17134473,-0.30062258
MorganHeights,CO,US,-0.087839045,0.16074444,-0.2868064
SierraVillage,CA,US,-0.014678537,0.16203862,-0.2472776
Sisquoc,CA,US,-0.052438974,0.16984431,-0.25553435
BigArm,MT,US,-0.09494764,0.15856211,-0.2927331
MasonCity,NE,US,-0.1212189,0.18626587,-0.3039375
Norris,SD,US,-0.12757857,0.18881816,-0.29269382
Sarahsville,OH,US,-0.027736483,0.31561816,-0.28513315
Linndale,OH,US,0.053371858,0.298636,-0.29862335
Albrightsville,PA,US,0.024156975,0.272514,-0.23288794
Lehigh,KS,US,-0.1292654,0.1891259,-0.3012285
Binford,ND,US,-0.059831433,0.1679009,-0.2852927
Palisade,MN,US,-0.04348272,0.1945368,-0.29923135
Keller,VA,US,0.030645236,0.23106454,-0.22579312
Eldon,OK,US,-0.19035904,0.22057647,-0.26618475
Lodoga,CA,US,-0.03168648,0.17023984,-0.2588753
WhiteCloud,KS,US,-0.08820093,0.19406654,-0.3305801
Tecopa,CA,US,0.02599486,0.12193688,-0.27242258
Twining,MI,US,0.0023873867,0.23079579,-0.2866621
Roslyn,SD,US,-0.07578875,0.1870351,-0.2910004
StandingRock,AL,US,-0.056038532,0.22033066,-0.13502939
Orrville,AL,US,-0.056798585,0.2319763,-0.14427236
ElCaminoAngosto,TX,US,-0.22340107,0.2505267,-0.199679
Fredericksburg,IN,US,-0.07407681,0.2636066,-0.28917688
NewBaltimore,PA,US,0.022386333,0.3062304,-0.25812995
PilotMound,IA,US,-0.055117436,0.18135746,-0.32095122
Shongaloo,LA,US,-0.18237644,0.21554226,-0.19297089
Newtown,MO,US,-0.08017801,0.21510409,-0.32514477
Melvin,TX,US,-0.2250094,0.20526212,-0.23281285
HorseshoeBeach,FL,US,-0.0348645,0.18774092,-0.1831605
Sunshine,CO,US,-0.12190278,0.19005592,-0.2722514
Idledale,CO,US,-0.07877988,0.1683413,-0.2626221
Sauget,IL,US,-0.022145253,0.22779581,-0.31571248
SwanLake,MT,US,-0.09457627,0.172424,-0.28008634
OldMillCreek,IL,US,0.025525142,0.19169256,-0.31428716
Casa,AR,US,-0.19078365,0.22593138,-0.23671642
Silverstreet,SC,US,-0.0384891,0.23783378,-0.1833889
Soham,NM,US,-0.1227579,0.18060999,-0.26445296
Sedgewickville,MO,US,-0.084089205,0.2376199,-0.27471098
Orlando,OK,US,-0.14357944,0.18503699,-0.28490388
McDougal,AR,US,-0.09532464,0.21465662,-0.2509567
Haverhill,IA,US,-0.051765494,0.18591893,-0.31706625
Tooleville,CA,US,0.15321133,0.072434664,-0.2245852
Lavina,MT,US,-0.1196114,0.1844256,-0.26127633
McIntosh,SD,US,-0.10358812,0.17391898,-0.29015568
MeadowviewEstates,KY,US,-0.050613616,0.26783237,-0.29786775
Winton,MN,US,-0.065006934,0.20908368,-0.29316145
Utopia,TX,US,-0.21689363,0.22151351,-0.22341353
Winstonville,MS,US,-0.10681443,0.18702587,-0.1997227
Muscotah,KS,US,-0.10812005,0.18994637,-0.32654196
Burdette,AR,US,-0.100333124,0.196505,-0.23724167
LaTour,MO,US,-0.12519392,0.21645756,-0.31942332
IronCity,TN,US,-0.09361124,0.2466472,-0.18707858
Woolsey,GA,US,0.0006928182,0.1997462,-0.14418502
Lisbon,LA,US,-0.17257768,0.21794082,-0.17508888
Bromide,OK,US,-0.18685383,0.21706966,-0.26365554
SanLorenzo,NM,US,-0.062006403,0.17096472,-0.25665545
Delavan,MN,US,-0.051607084,0.18536608,-0.31188685
Rondo,AR,US,-0.10629823,0.19256473,-0.21387966
Antares,AZ,US,0.037100364,0.13135877,-0.25572145
Selfridge,ND,US,-0.09826707,0.16948937,-0.29160985
Lohman,MO,US,-0.15193982,0.23775701,-0.31380773
Wainiha,HI,US,-0.14735954,0.19670735,-0.27854916
Force,PA,US,0.0009947713,0.31099945,-0.2722492
Robeline,LA,US,-0.18484187,0.22062223,-0.15732166
Stuart,OK,US,-0.18895398,0.21220751,-0.2720011
FalconMesa,TX,US,-0.19358353,0.22328639,-0.21214348
WestGlacier,MT,US,-0.10235562,0.18365757,-0.28179985
SaltRock,WV,US,-0.05433296,0.30849615,-0.2543055
Troutdale,VA,US,-0.084206715,0.27354792,-0.23435478
Florissant,CO,US,-0.11509581,0.17912814,-0.27263656
Parkdale,MO,US,-0.10814409,0.23434266,-0.30671576
PumpBack,OK,US,-0.17672418,0.20982738,-0.27527153
GeneAutry,OK,US,-0.17309654,0.20091218,-0.26610726
Rebecca,GA,US,0.007065784,0.17532957,-0.14399163
GrassValley,OR,US,-0.011940585,0.113210775,-0.2887059
Coxton,KY,US,-0.06395684,0.2726152,-0.22670396
Woodbine,KS,US,-0.12955344,0.19062634,-0.30027416
Barclay,MD,US,0.08650149,0.26953954,-0.21716106
Steen,MN,US,-0.050980538,0.17992963,-0.30234036
Smithboro,IL,US,-0.038990553,0.23115185,-0.29831013
Starrucca,PA,US,-0.01542976,0.2765102,-0.2391208
Mansfield,SD,US,-0.064990245,0.17292126,-0.28749332
FrenchCamp,MS,US,-0.13665116,0.21597658,-0.18397228
Farnam,NE,US,-0.12962992,0.18286926,-0.30135742
Burkittsville,MD,US,0.07245064,0.31841373,-0.22227642
OldShawneetown,IL,US,-0.077459686,0.25028616,-0.274988
Albert,KS,US,-0.13747597,0.18142676,-0.29596642
NorthLawrence,OH,US,0.008568122,0.2934916,-0.29358494
Lewisville,OH,US,-0.027755203,0.31865656,-0.27977753
MockingbirdValley,KY,US,-0.050613616,0.26783237,-0.29786775
Bern,KS,US,-0.09757236,0.18989004,-0.3234178
Combs,KY,US,-0.07514241,0.28320634,-0.22759922
HolyCross,AK,US,-0.09269083,0.21550179,-0.27993688
Burgoon,OH,US,0.007882954,0.27048355,-0.29426843
Neskowin,OR,US,-0.0856159,0.16765462,-0.2654658
Alvordton,OH,US,0.0016512353,0.25567895,-0.2893138
Coburn,PA,US,0.02311857,0.31437635,-0.24834381
Cannelburg,IN,US,-0.060250327,0.26342273,-0.29323292
MissionHill,SD,US,-0.069984,0.18845655,-0.30869266
Coffey,MO,US,-0.077441834,0.21213996,-0.32927996
Manitou,OK,US,-0.16480817,0.17967476,-0.26895627
Deming,WA,US,-0.08540009,0.15988064,-0.29904956
GoldenValley,ND,US,-0.08444632,0.16841094,-0.2811612
WestPoint,IL,US,-0.06421688,0.21509467,-0.31601965
Jolly,TX,US,-0.17554021,0.18763928,-0.26887015
Wendell,MN,US,-0.037489515,0.17525528,-0.29778263
Volin,SD,US,-0.069984,0.18845655,-0.30869266
LimeRidge,WI,US,-0.0204851,0.20424709,-0.3132609
Rehrersburg,PA,US,0.07911314,0.31637028,-0.21598394
Scotland,VA,US,0.047173243,0.2578732,-0.21495385
McKnightstown,PA,US,0.055106517,0.3130452,-0.2249745
Istachatta,FL,US,0.0017689875,0.20478292,-0.15715578
Adamsburg,PA,US,0.018494325,0.3479082,-0.27166057
DesArc,MO,US,-0.13296504,0.2509949,-0.27331704
Weinert,TX,US,-0.18827923,0.18341582,-0.26322246
BuckCreek,IN,US,-0.036474176,0.24682745,-0.2987081
Lookeba,OK,US,-0.1645498,0.18059015,-0.27448094
Barronett,WI,US,-0.043174587,0.19865501,-0.325764
Longstreet,LA,US,-0.20985024,0.2124766,-0.16219285
PinionPines,AZ,US,0.012501719,0.12392206,-0.26160875
Rosalie,NE,US,-0.07929352,0.1845469,-0.31384787
Streeter,ND,US,-0.07329426,0.17655815,-0.28049514
Fidelis,FL,US,-0.0380883,0.20258112,-0.14344017
Kittrell,NC,US,0.00012743287,0.2841401,-0.20410135
Ogema,WI,US,-0.053949974,0.21514946,-0.31106222
Butlerville,OH,US,-0.018075716,0.2827448,-0.28685126
Whitehorse,SD,US,-0.105563074,0.17205085,-0.293825
LittleSioux,IA,US,-0.0568545,0.18477668,-0.3196394
Mendon,MO,US,-0.083507,0.23307754,-0.32219014
BurrOak,KS,US,-0.11580655,0.18035462,-0.30580366
JunctionCity,GA,US,-0.004894437,0.19699068,-0.14878751
Woolstock,IA,US,-0.05393271,0.17881368,-0.3142042
Golovin,AK,US,-0.11402981,0.21182981,-0.2769185
Hannasville,PA,US,0.009997433,0.3060136,-0.27686116
Circleville,KS,US,-0.11237143,0.19189575,-0.32401875
Freistatt,MO,US,-0.18765712,0.22282621,-0.2871404
St.Louis,OK,US,-0.17881571,0.2066533,-0.27564013
Reedy,WV,US,-0.052111134,0.31410182,-0.2652082
Fultonham,OH,US,-0.019098181,0.31644332,-0.28895527
Idanha,OR,US,-0.111848645,0.17934865,-0.26537776
Vincent,IA,US,-0.051222846,0.1769432,-0.31472018
Venango,NE,US,-0.1443017,0.17504317,-0.2857345
Salamonia,IN,US,-0.01188047,0.2583919,-0.2959776
Rulo,NE,US,-0.09327031,0.19076698,-0.32833377
Palmetto,LA,US,-0.10991947,0.2067607,-0.14151584
GreenSpring,WV,US,0.02392306,0.34036145,-0.25398594
Sparta,OH,US,0.0011504464,0.2816708,-0.29072663
Lonepine,MT,US,-0.07614618,0.15578185,-0.2985771
Cloverdale,OH,US,-0.0022612193,0.2617073,-0.29124397
SeldoviaVillage,AK,US,-0.11373744,0.20869476,-0.2736015
LakeLeelanau,MI,US,-0.02123091,0.22017595,-0.29358825
Wainwright,OK,US,-0.17622311,0.2068144,-0.27739358
Argyle,MO,US,-0.15784529,0.24865773,-0.30174118
Miller'sCove,TX,US,-0.19705331,0.19989946,-0.22180143
Arlington,AZ,US,0.073255464,0.115365356,-0.25434878
Moonshine,LA,US,-0.06633818,0.21353935,-0.16073564
Longfellow,PA,US,0.024081893,0.32500273,-0.25118998
LaFayette,KY,US,-0.088941015,0.23646939,-0.2366852
Willapa,WA,US,-0.09436567,0.16341323,-0.27144125
Lamy,NM,US,-0.10325071,0.17980973,-0.26877147
Alcalde,NM,US,-0.12027737,0.17923187,-0.27001798
Tabiona,UT,US,-0.09005901,0.19148365,-0.25710136
Winchester,AR,US,-0.11870053,0.19571029,-0.20380437
OaklandAcres,IA,US,-0.056448344,0.19481957,-0.31870642
SantaClaus,GA,US,0.015121589,0.18063223,-0.15098567
TalladegaSprings,AL,US,-0.04215079,0.21112058,-0.14119214
Prestonville,KY,US,-0.07856437,0.27720705,-0.28125247
Frannie,WY,US,-0.08480069,0.1831228,-0.26686767
Daykin,NE,US,-0.096002735,0.18807903,-0.3127197
FortGreenSprings,FL,US,-0.017572172,0.21448909,-0.16562994
Midvale,ID,US,-0.05183891,0.15549536,-0.27741128
HickoryCorners,MI,US,0.002472386,0.23125014,-0.2943785
Winona,KS,US,-0.13958235,0.17938356,-0.29193753
Ulysses,NE,US,-0.083591804,0.19279175,-0.31451583
Alston,GA,US,0.012164979,0.17959985,-0.15519466
McNeal,AZ,US,-0.032840975,0.16201077,-0.25379616
Pike,CA,US,-0.030528815,0.1571818,-0.25683305
EllisonBay,WI,US,-0.027911147,0.22322327,-0.2841418
Rew,PA,US,-0.004251903,0.28992683,-0.2701336
FountainHill,AR,US,-0.12786861,0.20789571,-0.19314635
Redmon,IL,US,-0.048143912,0.24280193,-0.30002433
HumboldtRiverRanch,NV,US,-0.0056439466,0.1496069,-0.26044273
Goehner,NE,US,-0.085400194,0.18896107,-0.31512758
Booneville,KY,US,-0.08785377,0.2908885,-0.23831485
Rexford,MT,US,-0.088457815,0.17526518,-0.29100794
Plainfield,OH,US,-0.016714865,0.31772968,-0.28904966
Hardtner,KS,US,-0.13324729,0.18392499,-0.29098982
Leighton,IA,US,-0.061434742,0.2023324,-0.32629198
Garrett,IL,US,-0.03714544,0.2362025,-0.3017348
Templeton,VA,US,0.026950544,0.28942093,-0.21476303
Chili,WI,US,-0.03185578,0.20133759,-0.31389296
Blomkest,MN,US,-0.040938526,0.18274048,-0.30940443
Northwood,PA,US,0.018249134,0.3341088,-0.2654574
Lutak,AK,US,-0.11193399,0.19609283,-0.28342593
Swaledale,IA,US,-0.05616601,0.17359722,-0.31334266
SilverCity,NV,US,0.0002594646,0.14478832,-0.25629976
Downieville,CA,US,-0.06410986,0.18050672,-0.26029837
Summertown,GA,US,-0.0074026175,0.19570124,-0.15957755
KohlsRanch,AZ,US,-0.044083666,0.15690528,-0.26228052
Greenbush,WI,US,0.0019777874,0.20117824,-0.30855373
LaPlatte,NE,US,-0.053844493,0.18587367,-0.31466866
KickapooTribalCenter,KS,US,-0.10812005,0.18994637,-0.32654196
Campus,IL,US,-0.024185792,0.21336088,-0.3001432
Regent,ND,US,-0.10184763,0.17701283,-0.2878499
Reddick,IL,US,-0.025277983,0.21277356,-0.29978713
Calumet,IA,US,-0.05656457,0.18619202,-0.3119642
CedarCrest,OK,US,-0.17672418,0.20982738,-0.27527153
Mettler,CA,US,0.069360666,0.09959606,-0.25573486
Hurdland,MO,US,-0.086707085,0.21941218,-0.32408944
Page,WV,US,-0.06486569,0.29695946,-0.24357966
Villarreal,TX,US,-0.20790805,0.22903027,-0.20686029
TwinOaks,OK,US,-0.1868498,0.21803431,-0.26768994
RushCenter,KS,US,-0.13836473,0.17819694,-0.29593518
Gillham,AR,US,-0.18916307,0.22359677,-0.24225354
Maxville,MT,US,-0.13798988,0.1987658,-0.2730255
Gulf,NC,US,-0.02080034,0.27768904,-0.19731578
Bowman,TN,US,-0.061522562,0.25105175,-0.2086213
Bieber,CA,US,-0.022633782,0.160637,-0.25474817
Coldfoot,AK,US,-0.11025962,0.1772036,-0.26337838
Grayson,OK,US,-0.17555043,0.20879023,-0.27544397
Iuka,KS,US,-0.14227113,0.18990059,-0.29239145
Alderpoint,CA,US,-0.04635415,0.18743807,-0.2376823
Arkdale,WI,US,-0.010868566,0.19332446,-0.31553075
Kirwin,KS,US,-0.12349827,0.17727782,-0.30444327
Elba,MN,US,-0.04190616,0.18669523,-0.3230728
Coates,MN,US,0.019162018,0.1603081,-0.32242757
Hobson,AL,US,-0.055216406,0.22225489,-0.1392194
Pentress,WV,US,-0.028619561,0.31567425,-0.26439193
Moorland,IA,US,-0.0462191,0.18009198,-0.31683654
BrooktreePark,ND,US,-0.028426517,0.17072955,-0.2981393
TallTimber,CO,US,-0.12190278,0.19005592,-0.2722514
Kensal,ND,US,-0.06530814,0.1686434,-0.28170183
Clearmont,MO,US,-0.07951592,0.19794731,-0.32868403
Marquette,WI,US,-0.0014191371,0.19366077,-0.31287783
Allensville,KY,US,-0.07091224,0.24355176,-0.23611222
Cornish,OK,US,-0.17254286,0.18851733,-0.26269862
Yogaville,VA,US,-0.016320175,0.33518377,-0.24138723
Ogden,AR,US,-0.16029209,0.19747345,-0.21642993
HendersonPoint,MS,US,-0.028246118,0.2164705,-0.15153806
Monroe,SD,US,-0.06493766,0.18972228,-0.30768204
Reasnor,IA,US,-0.05451129,0.19572423,-0.3213442
McClelland,IA,US,-0.046683673,0.19180039,-0.31741518
Fenwood,WI,US,-0.035612524,0.20538825,-0.31269032
Flournoy,CA,US,0.061785698,0.12900361,-0.23942165
PitkasPoint,AK,US,-0.1026741,0.21317399,-0.27666813
Havensville,KS,US,-0.11274677,0.19377854,-0.32040423
CranberryLake,NY,US,-0.010259982,0.2223667,-0.2624532
Ulm,AR,US,-0.113814026,0.19329922,-0.2195837
BearLake,PA,US,-0.004780254,0.28157732,-0.27694598
Bolivia,NC,US,0.013240504,0.1927426,-0.21446797
Middletown,MO,US,-0.090297945,0.21607523,-0.30636132
Redbird,OK,US,-0.16852663,0.2028756,-0.28035212
Ruby,AK,US,-0.11270463,0.21846502,-0.2699024
Alpine,AZ,US,-0.056239065,0.16576606,-0.25757492
Davey,NE,US,-0.06546047,0.18796557,-0.3177104
Manter,KS,US,-0.1424954,0.1782541,-0.28051674
Comfort,WV,US,-0.0696789,0.3003267,-0.2391422
Yoder,WY,US,-0.14636311,0.18048693,-0.27236223
Glencoe,OH,US,-0.022464681,0.32919353,-0.27087557
Harding-BirchLakes,AK,US,-0.1373304,0.22673605,-0.27807403
Westby,MT,US,-0.07486376,0.1704237,-0.2794462
Thynedale,VA,US,0.0028072493,0.30442992,-0.22323193
Hartline,WA,US,0.008240425,0.12443336,-0.30647781
Exline,IA,US,-0.082169995,0.21493986,-0.3285089
LakeMcMurray,WA,US,-0.10849766,0.15965874,-0.29102558
Kanorado,KS,US,-0.1529463,0.19081584,-0.28744745
Bogard,MO,US,-0.09125541,0.2242933,-0.32491094
Norge,OK,US,-0.16814542,0.18403284,-0.2705311
Allentown,GA,US,0.009365516,0.18078876,-0.14435655
Chinook,WA,US,-0.0704065,0.16932301,-0.27278796
Gakona,AK,US,-0.075108185,0.18029995,-0.26354963
LaurelMountain,PA,US,0.01703458,0.31157124,-0.26692948
RepublicanCity,NE,US,-0.116057575,0.18380782,-0.30219075
WhiteHeath,IL,US,-0.038971107,0.237245,-0.30527863
Dawn,MO,US,-0.087356135,0.22409202,-0.325636
TrinityCenter,CA,US,-0.053073432,0.1910965,-0.25566503
BlueSky,CO,US,-0.10437846,0.1756449,-0.28121224
LittleBitterrootLake,MT,US,-0.085569225,0.17331271,-0.2771848
CenterSandwich,NH,US,-0.037526693,0.25799236,-0.25088632
Winthrop,NY,US,0.025062315,0.22950208,-0.26435992
Hillsboro,NM,US,-0.063399926,0.17564048,-0.2663303
Glacier,WA,US,-0.08407057,0.17871247,-0.28829446
Williamson,IA,US,-0.07429163,0.20873064,-0.3246324
Elvaston,IL,US,-0.06908307,0.21740633,-0.31895584
Kobuk,AK,US,-0.1015082,0.18360993,-0.28307116
Ouzinkie,AK,US,-0.12493882,0.2123538,-0.26904482
Amesville,OH,US,-0.040118415,0.31982556,-0.28409657
MountUnion,IA,US,-0.057243943,0.20805754,-0.32397416
SteelyHollow,OK,US,-0.18876217,0.21614864,-0.2684447
NewCastle,VA,US,-0.046042398,0.30717787,-0.24327095
Brunsville,IA,US,-0.055848483,0.17899506,-0.31053913
Kimball,WV,US,-0.071349435,0.27902272,-0.23599358
Houlton,WI,US,-0.004113312,0.16245444,-0.32457897
Wheatcroft,KY,US,-0.082979366,0.24635875,-0.26127675
Cody,NE,US,-0.1235405,0.1863571,-0.2936412
Grasston,MN,US,-0.020411288,0.19017474,-0.31295067
Oilton,TX,US,-0.20706934,0.22967519,-0.20964272
Tanacross,AK,US,-0.047300834,0.18069914,-0.2690096
DickersonCity,FL,US,-0.035427567,0.1985713,-0.17882074
Barnes,KS,US,-0.1034368,0.19402984,-0.3132442
Boardman,NC,US,0.008079377,0.22641587,-0.20062996
Braddyville,IA,US,-0.07951592,0.19794731,-0.32868403
Osage,WY,US,-0.10987305,0.19665572,-0.27390155
Coleta,IL,US,-0.019546561,0.19736885,-0.3179195
Slabtown,PA,US,0.022773499,0.31360254,-0.23788838
