city,dim_1,dim_2,dim_3
Biddeford,-0.032312687,0.002811588,-0.053755127
McNair,0.030388432,-0.001912636,-0.069640644
VillaPark,0.099834405,0.0054270015,0.07084939
Fernley,-0.026028233,-0.00094722176,0.0012135461
Elkridge,0.023051871,-0.0065202904,-0.095154144
Mukilteo,-0.07936439,-0.00611983,0.025083564
Atoka,-0.00035399012,0.015847726,0.030840559
Prichard,-0.010320818,0.037249584,0.015374048
Hays,-0.014414109,0.03129559,0.024245383
Birmingham,0.08651025,0.05170929,-0.036582887
Easley,0.0073733255,0.0067154416,-0.0055615394
Brambleton,0.025909983,0.0041361507,-0.044302646
MountlakeTerrace,-0.08608883,-0.02492178,0.022586685
Ramona,0.01803057,0.0381779,0.0053376155
Eustis,-0.024116712,0.028649576,-0.0047882604
SouthEuclid,0.034057185,0.050870154,-0.03338913
SouthHolland,0.090500765,0.004724065,0.06139346
PalmValley,-0.021521192,0.020394608,0.011217159
NorthPlainfield,0.0391045,-0.019057725,-0.16101694
Sapulpa,-0.014771167,0.013181116,0.017858673
Duarte,0.037413638,0.04536592,0.017042968
Marietta,0.012219897,0.007026258,0.004652422
BattleGround,-0.048121445,-0.026856508,0.028885735
Stephenville,-0.029722096,0.04018647,0.013575743
Amsterdam,-0.016403135,-0.0009924914,-0.052693672
ParkForest,0.068036236,0.0136336405,0.043562636
Evans,-0.0024824033,-0.034193277,0.035780974
FortAtkinson,0.04987379,0.00990575,0.02941685
HazelDell,-0.0887747,-0.08015559,0.028336985
Carrboro,0.012374974,0.005485978,-0.01660891
Bardstown,0.0044942475,0.013032226,0.02390092
EastRidge,0.0016854462,0.015903078,-0.003545107
Elko,-0.041785825,-0.010877597,0.014710448
Gaffney,-0.0021980181,-0.0020612818,0.0028469411
SunValley,-0.03886077,-0.13020475,-0.037037216
Sidney,0.02649137,0.027976116,0.006918357
Dickinson,-0.035692308,0.0049967193,0.023193242
MarthaLake,-0.079031795,-0.024257949,0.022428006
BothellWest,-0.079031795,-0.024257949,0.022428006
Arnold,0.013241899,0.00020670146,0.05543483
BallengerCreek,0.021179097,0.0024316858,-0.06439173
Rolla,-0.002991192,0.008898029,0.02814697
WestPensacola,-0.007179295,0.040842917,0.012166543
Harvey,-0.01776249,0.020861607,0.020486059
Johnstown,-0.0047583478,-0.012734693,0.031075373
PleasantPrairie,0.056189463,0.04964934,0.0042423555
Shelbyville,0.020226467,0.026754368,0.03163389
St.Andrews,0.0045062443,0.015821707,0.00492251
Milwaukie,-0.103063,-0.0461828,0.0065916367
Bryant,-0.0024146242,0.01693884,0.028362254
SalmonCreek,-0.048121445,-0.026856508,0.028885735
KillDevilHills,-0.008526966,0.027035818,0.00982571
NorthSaltLake,-0.031512164,-0.10348916,0.015826797
ApolloBeach,-0.027471796,0.025128692,-0.0012512124
Guayama,-0.050517537,0.07991637,0.0032478024
Suwanee,-0.012725118,0.03360225,-0.000113360584
NewHope,0.079134956,-0.03429267,0.07502823
WadeHampton,0.008405791,-0.0010676081,-0.012372157
GreenValley,-0.020920964,0.002220865,0.009938594
MillCreek,-0.079031795,-0.024257949,0.022428006
UniversalCity,-0.022562906,0.0028910032,0.011915211
Lorton,0.03855319,-0.008481284,-0.033971548
Clemmons,0.007961094,0.0016211553,-0.0132725695
Rosamond,-0.026529485,-0.053123463,0.0076948707
Bear,0.033505626,-0.0054791244,-0.06736876
Dyersburg,-0.0030717992,0.02072246,0.030377986
Oneida,-0.0021223763,0.018807963,-0.019466192
HuntersCreek,-0.0257663,0.004911293,-0.004747673
Holiday,-0.031806864,0.029920276,-0.007295652
Murray,0.0015580434,0.017153151,0.029736498
Golden,-0.020838786,0.047169946,0.021349682
Olean,0.004119294,0.012069107,-0.008310739
Clifton,-0.009170353,-0.02830636,0.008882575
Grayslake,0.075967036,0.02811957,0.022561336
PalisadesPark,0.029471729,-0.061177034,-0.26119724
SouthMilwaukee,0.0527867,0.03964418,0.001664445
Gardner,-0.030472841,-0.0021049792,-0.04824617
Havelock,-0.011336103,0.017625343,0.012693523
LakeRonkonkoma,8.5990876e-05,-0.04042666,-0.14573106
EastMoline,0.061801516,-0.0023629246,0.047422897
Yorkville,0.064107515,0.01498753,0.047380183
Logansport,0.029309677,0.028243924,0.014925913
NorthOgden,-0.003918724,-0.031423435,0.0048219613
SouthElMonte,0.068880305,-0.175824,0.036036022
Willmar,0.023924615,0.009155934,0.04171739
Alice,-0.035858497,0.048934482,0.00822958
Swansboro,-0.0079568615,0.02731801,0.009767318
Murphy,-0.038405903,-0.06913547,0.0015165961
Culpeper,0.014750386,-0.0012986503,-0.017056577
AmericanCanyon,-0.044208143,-0.13015725,-0.016253727
Papillion,0.03557427,-0.016504446,0.05056473
TheDalles,-0.05140366,-0.01996447,0.031892236
ColumbiaHeights,0.09368386,-0.05431159,0.067636676
Barre,-0.010310657,0.0041082716,-0.03576846
AmherstCenter,-0.02379462,-0.022202637,-0.090323955
CrestHill,0.07838935,0.010206077,0.055680543
PuntaGorda,-0.031099482,0.03576756,0.0009606141
Neabsco,0.03855319,-0.008481284,-0.033971548
PoplarBluff,0.0043414077,0.021785118,0.027178584
Tukwila,-0.07321653,0.0010507326,0.028003724
Prunedale,-0.029246492,-0.057713054,0.021093054
Lomita,0.032273084,-0.2851563,0.03279967
Glassboro,0.083259046,-0.028510345,-0.10506069
BayshoreGardens,-0.021234825,0.020810153,-0.007830118
CherryHill,0.03855319,-0.008481284,-0.033971548
Linda,-0.036083717,-0.04994352,-0.010228925
AgouraHills,0.037510708,0.01475061,0.010785156
Durango,-0.002528986,-0.019908838,0.025536388
EastNorthport,0.00459108,-0.050878905,-0.17455555
Ypsilanti,0.054243177,0.03546759,-0.009096951
Mokena,0.06980818,0.0078010685,0.06803138
Pleasantville,0.013500426,0.0011849843,-0.04225348
Affton,0.03301088,-0.016886739,0.074920885
Bartow,-0.032581363,0.033484515,0.0124610085
MeadValley,0.05796451,-0.05843321,0.02307068
Miamisburg,0.029003609,0.026549036,0.0156949
Merrick,0.026206939,-0.004542423,-0.15354282
Charleston,0.016219601,0.021413745,0.028152077
Germantown,0.055942986,0.023513436,0.022230854
Selden,-0.0020260632,-0.026244085,-0.121140376
MililaniMauka,-0.040070444,0.016709782,0.007925996
Snellville,-0.0136671625,0.016315479,0.008991617
Sulphur,-0.018940575,0.039060634,0.022279272
SouthSt.Paul,0.037918475,-0.02356087,0.03605386
WestChester,0.03288016,-0.0046647894,-0.08613342
LaCañadaFlintridge,0.033952877,0.0038330958,-0.0010401323
Hauppauge,8.5990876e-05,-0.04042666,-0.14573106
Safford,-0.02838054,0.013260234,0.009148561
RockyRiver,0.06470291,0.0396431,-0.0029654077
SouthSanJoseHills,0.068880305,-0.175824,0.036036022
ElmwoodPark,-0.024862465,-0.002395126,-0.1551298
Saco,-0.028511096,-0.0044427216,-0.056367602
WestSt.Paul,0.08134726,-0.04307372,0.05670145
Valley,-0.015054352,0.03079601,0.011851604
Orinda,-0.052507386,-0.19863367,0.00021682866
Helena,-0.009884672,0.02341342,0.019770788
Cullman,-0.012019183,0.024895601,0.013231279
SandSprings,-0.008686217,0.013833549,0.02044403
Vernal,-0.007663913,-0.019729026,0.021500269
Laurinburg,-0.006686313,0.017344812,0.00182946
Painesville,-0.002778478,0.03881459,-0.024827901
Sherwood,-0.09153431,-0.089748286,-0.007871761
WestHempstead,0.026206939,-0.004542423,-0.15354282
CasadeOro-MountHelix,0.038319737,-0.082125194,0.019494258
LakeShore,0.017347254,0.0026362848,-0.08136395
ParmaHeights,0.06470291,0.0396431,-0.0029654077
OldJamestown,0.023104873,-0.012636964,0.044715814
Norwood,0.037337653,0.024511253,0.025515692
Makakilo,-0.040070444,0.016709782,0.007925996
Tahlequah,-0.012525594,0.010669354,0.018394299
Brockport,0.00089316035,0.024002558,-0.018933749
Rockport,-0.041191336,0.055212792,0.0064846636
Mesquite,-0.034918517,0.025645567,0.010903726
Franconia,0.044913378,-0.012756041,-0.07688777
FrontRoyal,0.0139222015,0.0015905933,-0.022188257
WestMifflin,0.06681903,0.026163556,-0.03916004
Albany,-0.068796724,-0.23011284,-0.019790342
LaCrescenta-Montrose,0.033952877,0.0038330958,-0.0010401323
Blythe,-0.023158766,0.02289712,0.015746787
HorizonCity,-0.00058993866,-0.09598922,-0.008420717
Stillwater,0.058520842,-0.025205439,0.0438747
Eloy,0.0051853443,-0.043959156,0.012425955
BrighamCity,-0.016732575,-0.02566299,0.012643552
Murrysville,0.047915924,0.016191259,-0.024329273
Brainerd,0.0129555585,0.006795562,0.023110522
RioRico,-0.012968726,-0.0037767186,0.0070963795
CentralFalls,0.0010444405,-0.016318059,-0.112355575
Tullahoma,-0.012418677,0.01952289,0.015551434
Baldwin,0.06681903,0.026163556,-0.03916004
Anna,-0.012851802,0.0012450732,0.009644231
LangleyPark,0.02730377,-0.023011211,-0.107312426
SouthBurlington,-0.010260254,0.011889879,-0.024828251
LakeButler,-0.024521695,0.025205262,-0.005544303
SchofieldBarracks,-0.040070444,0.016709782,0.007925996
Vincennes,0.013864498,0.022807812,0.028066099
SiennaPlantation,-0.017860973,0.024663955,0.024884265
Holtsville,-0.0020260632,-0.026244085,-0.121140376
Abbeville,-0.013445423,0.03603194,0.024705114
Matteson,0.06980818,0.0078010685,0.06803138
Lynbrook,0.026206939,-0.004542423,-0.15354282
LakeForest,0.08529175,0.04329741,0.015766878
Angleton,-0.027126277,0.025235305,0.019465258
Castaic,0.000902589,0.048545532,0.013445143
Canby,-0.07412093,-0.0021659099,0.010384097
Wendell,0.0014680165,0.0046691853,-0.007118629
Laconia,-0.038353432,0.016549883,-0.03697656
Silverthorne,-0.040032748,0.034007613,0.014421957
Altamont,-0.044697598,-0.018133152,0.0063563017
HermosaBeach,0.032273084,-0.2851563,0.03279967
Durant,-0.01550197,0.01725883,0.009341202
Sylvania,0.042724844,0.036007993,-0.008030013
Arbutus,0.030078612,-0.017602276,-0.09724346
Morristown,-0.0020782098,0.008096786,-0.12857352
Pinole,-0.055279903,-0.16896261,-0.001829229
Erlanger,0.038355313,0.023944335,0.030909522
Altoona,0.040476285,-0.010801491,0.04230619
Bethany,-0.007345687,0.012421854,0.028844032
Sherrelwood,-0.0043917773,-0.037630614,0.047145642
Mineola,0.016042814,-0.07729636,-0.2151803
Carlisle,0.012790397,0.007096499,-0.052682962
StevensonRanch,0.000902589,0.048545532,0.013445143
Liberal,-0.013948933,0.030843617,0.01532354
CameronPark,-0.031178696,-0.02539579,0.0011899688
Pinecrest,-0.042411756,-0.00030489266,0.0053434344
EvergreenPark,0.12673998,0.0049351044,0.07749287
Tiffin,0.035598345,0.029140301,0.005652739
BroadviewHeights,0.06021645,0.03424892,-0.00052832055
Westbrook,-0.0285111,-0.004442714,-0.05636761
RedBluff,-0.028488569,-0.014314402,0.0027467236
Arcadia,-0.034895487,0.04346143,0.009713101
WhiteOak,0.02730377,-0.023011211,-0.107312426
FoxCrossing,0.058463015,0.014449268,0.020265901
McKeesport,0.058377396,0.021547312,-0.02844711
Bellaire,-0.032132205,-0.036075372,0.0060934112
Springboro,0.029003609,0.026549036,0.0156949
Sartell,0.0293706,-0.0017199647,0.041922364
Badger,-0.0116126845,0.022539511,0.013666345
FiveCorners,-0.0887747,-0.08015559,0.028336985
McAlester,-0.01310399,0.01668909,0.012852951
LaFollette,-0.008094948,0.015902594,0.011131019
Terrell,-0.030544445,-0.0052976552,0.012964232
Natchitoches,-0.019699158,0.025717331,0.017105361
Twinsburg,0.027422499,0.026292877,-0.010581797
Seminole,-0.018906161,0.011232796,-0.02172731
Coldwater,0.026711397,0.024089359,-0.0025074838
Grandview,-0.053123135,-0.031717353,0.032746714
Marshfield,0.025796803,0.007619821,0.013536769
Hawthorne,-0.024862465,-0.002395126,-0.1551298
CimarronHills,-0.011209133,-0.020130677,0.01922586
Alsip,0.06980818,0.0078010685,0.06803138
Avon,0.035241384,0.03388047,0.02978735
PortIsabel,-0.045042492,0.06443475,0.009484259
Bellwood,0.12673998,0.0049351044,0.07749287
Marinette,0.002184734,0.03317158,-0.012653016
BayCity,-0.03091957,0.042086612,0.017172078
NorthValleyStream,0.06449098,-0.022354623,-0.18152995
Ansonia,-0.014146522,-0.022289673,-0.124763496
Deerfield,0.08529175,0.04329741,0.015766878
Westminster,0.010851909,-0.0021911303,-0.06677164
Cocoa,-0.032761116,0.032872308,0.0077220453
Moultrie,-0.023309434,0.03774329,0.015250717
Sudley,0.041261327,-0.0038567511,-0.061744377
Anacortes,-0.07737811,0.018246919,0.016620329
Winthrop,-0.01314508,0.0039786855,-0.13666327
RanchoMirage,-0.0017928218,0.0032297554,0.011237784
Gibsonton,-0.027471796,0.025128692,-0.0012512124
Lynden,-0.09258006,-0.015864324,0.03802857
NorthMassapequa,0.00459108,-0.050878905,-0.17455555
Gautier,-0.013655875,0.0335636,0.015154519
MayfieldHeights,0.029877566,0.025870893,-0.016166186
BreauxBridge,-0.014708673,0.022115942,0.015642483
Hopkins,0.079134956,-0.03429267,0.07502823
Defiance,0.03735582,0.0293652,0.00089191983
IronMountain,0.0049888594,0.025696475,-0.0011566852
Altus,-0.014912365,0.028750075,0.012488332
BrynMawr-Skyway,-0.073216535,0.00105074,0.02800374
Uvalde,-0.026276546,0.048778724,0.008698922
BrushyCreek,-0.022018624,0.033378843,0.014778327
BrookPark,0.06470291,0.039643105,-0.002965404
NorthAmityville,0.0045910943,-0.05087888,-0.17455555
WallingfordCenter,-0.0047760443,-0.024098722,-0.11664027
Sunnyside,-0.0379891,-0.029345455,0.035608042
WorldGolfVillage,-0.023066524,0.03379017,0.01360473
Sycamore,0.057012558,0.018011644,0.041216083
FranklinFarm,0.030388432,-0.001912636,-0.069640644
Chowchilla,-0.023383992,-0.016840003,0.0077324566
Ronkonkoma,8.5990876e-05,-0.04042666,-0.14573106
Rutherford,0.016533034,-0.020055484,-0.20818381
Merrifield,0.044913378,-0.012756041,-0.07688777
Newburyport,-0.037931114,-0.0092697535,-0.08218921
Idylwood,0.044913378,-0.012756041,-0.07688777
Kilgore,-0.020656094,0.022296263,0.020062912
Radford,-0.006061047,0.014060271,-0.004031148
Palestine,-0.02201742,0.026752872,0.013071388
Crawfordsville,0.025296235,0.03204687,0.024330243
Boerne,-0.028692868,0.05084049,0.009136387
Hyattsville,0.02730377,-0.023011211,-0.107312426
LakePlacid,-0.033879925,0.041827817,0.009536848
Menomonie,0.039571542,-0.002210226,0.029429596
Rutland,-0.019785035,0.009210988,-0.02348118
Imperial,0.03366732,-0.020878056,0.009998475
Orange,-0.024663925,0.037108067,0.017351031
St.Matthews,0.021233438,0.014031217,0.035363052
Alton,-0.04226552,0.028665174,0.0031256324
Cudahy,0.0527867,0.03964418,0.001664445
RoundLake,0.067326196,0.026298868,0.027481804
OxonHill,0.052616067,-0.032457914,-0.07218052
Beeville,-0.033612173,0.04694427,0.0071677226
Cary,0.08193049,0.027066112,0.038966652
NorthAurora,0.07066769,0.018863628,0.050367855
LithiaSprings,0.019561315,0.019884853,-0.011628445
BonAir,0.025079696,0.0008027999,-0.04245439
Bensenville,0.11887549,0.0149324145,0.05901124
Eastlake,0.029877566,0.025870893,-0.016166186
BeaverDam,0.048142362,0.011340354,0.02015582
SafetyHarbor,-0.029536484,0.009822693,-0.026296996
Mattoon,0.016838294,0.021704912,0.028215824
Macomb,0.02130592,0.014009482,0.028854642
NorthDruidHills,0.017809143,0.027561082,-0.014164199
WestColumbia,0.0046988665,0.0063970103,0.008338246
SunlandPark,0.01590481,-0.1603716,0.071335405
Estelle,-0.019146502,0.031585038,0.0256696
MountainHouse,-0.04030891,-0.07817086,0.005682075
SanCarlosPark,-0.033455186,0.030479228,0.0028165595
Zachary,-0.015349642,0.037029646,0.020229528
Kingsland,-0.020587366,0.038410522,0.014732946
MarcoIsland,-0.032770745,0.03700459,0.006275135
Ingleside,-0.042845935,0.05254181,0.0062884856
Humacao,-0.048971646,0.078309864,0.0018141399
Wantagh,0.026206939,-0.004542423,-0.15354282
Lenoir,-0.0043749004,0.009689936,-0.0039146114
Concord,0.03301088,-0.016886739,0.074920885
Easton,0.013238182,0.0074244477,-0.0315598
BurkeCentre,0.044913378,-0.012756041,-0.07688777
Perry,-0.017419862,0.03569521,0.0157622
Hannibal,0.013418813,0.010597092,0.03521242
Menasha,0.058463015,0.014449268,0.020265901
Scarsdale,-0.0149454875,-0.0643354,-0.22634679
Brenham,-0.030047445,0.037438795,0.012549787
OceanSprings,-0.013270877,0.03317432,0.012307282
Woodcrest,0.057766423,-0.07414417,0.025647994
WhiteSettlement,-0.028618697,0.022118125,0.039232828
FiveForks,-0.0021510664,0.0020080404,-0.0038717529
Knightdale,0.0014680184,0.004669178,-0.0071186274
Shenandoah,0.0016171618,0.008112304,-0.053313587
Ada,-0.0140163,0.02056926,0.013969099
Crossville,-0.015167716,0.022819472,0.012709029
Beltsville,0.02730377,-0.023011211,-0.107312426
Colonia,0.0391045,-0.019057725,-0.16101694
Moraga,-0.052507386,-0.19863367,0.00021682866
Midway,-0.018616559,0.043451417,0.011774755
Tavares,-0.02481028,0.02945924,-0.005295908
Belgrade,-0.010753956,0.0036399646,0.017336598
TakomaPark,0.02730377,-0.023011211,-0.107312426
Lackawanna,0.012645395,0.031316552,-0.010437346
Melville,0.00459108,-0.050878905,-0.17455555
Wailuku,-0.032988083,0.036712654,0.011918563
Buckhall,0.041261327,-0.0038567511,-0.061744377
ValleVista,0.0073847095,0.04199409,0.010467719
CedarMill,-0.067445725,-0.089195274,0.011423879
AlbertLea,0.027225843,0.00944996,0.03755795
Maitland,-0.023826981,-0.0038178673,-0.030024098
Gretna,-0.013038099,0.0074353036,0.008319293
Greenfield,-0.035916008,-0.014593297,0.015708975
Hinsdale,0.09983444,0.0054270015,0.07084939
SantaFeSprings,0.068880305,-0.175824,0.036036022
Bethpage,0.00459108,-0.050878905,-0.17455555
EastMassapequa,0.007106458,0.009434195,-0.1136979
Kirksville,0.012153101,0.006386744,0.025638249
Nipomo,-0.034285616,-0.006002152,0.0020117378
Centerville,-0.00914844,-0.061419472,0.008148847
Butner,0.002433958,0.0072512166,-0.011169562
TillmansCorner,-0.0057164007,0.030428542,0.016196461
UpperGrandLagoon,-0.021016384,0.043824818,0.014230838
Anoka,0.08524004,-0.033531617,0.07026282
Pinewood,-0.04265972,-0.038260054,0.017777223
Amesbury,-0.02523662,-0.021498686,-0.09356908
Tallmadge,0.04180443,0.03262458,-0.0008186192
Kingstowne,0.044913378,-0.012756041,-0.07688777
Nanuet,-0.024369238,-0.027979802,-0.2035187
Dumont,-0.024369238,-0.027979802,-0.2035187
MarylandCity,0.023051871,-0.0065202904,-0.095154144
Clemson,0.0036097635,0.0077106906,0.0037917143
CountryWalk,-0.042411756,-0.00030489266,0.0053434344
SpanishLake,0.023104873,-0.012636964,0.044715814
LakeMary,-0.020956937,0.021859081,-0.018225266
Lakeport,-0.040903028,-0.019941462,0.014656599
Knik-Fairview,-0.022886645,0.040884767,0.011352568
Martinsburg,0.02029355,0.0018429435,-0.033822972
TintonFalls,0.029962406,0.015162877,-0.08575265
SouthHouston,-0.039554745,-0.03060406,0.01763636
Jenison,0.049957,0.027698224,0.0004432629
Redland,0.02797017,-0.005746025,-0.08372279
Godfrey,0.017242344,0.006299754,0.032744016
Pendleton,-0.056196198,0.0092261555,0.01558788
Taylor,-0.025152856,0.029589593,0.010423159
PecanGrove,-0.026249746,0.029131122,0.021756852
Nederland,-0.025472144,0.026554884,0.017986398
ColonialHeights,0.02358423,-0.0018277743,-0.008136962
Stafford,-0.021896118,0.0017325336,0.02086249
Willimantic,-0.018645953,-0.009605521,-0.06664059
OceanAcres,0.020384587,0.0026480567,-0.05362198
LaMarque,-0.035692308,0.0049967193,0.023193242
Versailles,0.00077977194,0.016260277,0.022330564
Morris,0.056617543,0.017349169,0.040947787
Lemont,0.076470435,0.0057784864,0.0641118
Sayre,-0.0046651764,0.015055635,-0.024943208
Lindenwold,0.07761814,-0.038171303,-0.10432053
Oneonta,-0.0114339385,0.017045455,-0.021592708
Shippensburg,0.00947083,0.00734684,-0.03884942
Pampa,-0.014506687,0.03279567,0.012398675
McKinleyville,-0.042676102,0.01067296,0.010822967
SouthOgden,0.0006581935,-0.07209704,0.0039991927
Albemarle,-0.004396298,0.003962578,0.0006277914
Coalinga,-0.033826772,-0.019797439,0.0047773034
NorthCanton,0.039506897,0.025895359,0.0052534193
LaVista,0.03557427,-0.016504446,0.05056473
Ashwaubenon,0.045368496,0.0059649902,0.016831905
Dickson,0.006263306,0.016072728,0.025957864
NorthAdams,-0.023012638,0.006028802,-0.028489433
Waxhaw,0.006865889,-0.006160218,0.0100338515
MassapequaPark,0.007106458,0.009434195,-0.1136979
NorthBabylon,0.00459108,-0.050878905,-0.17455555
Wahiawa,-0.03497817,0.04494228,0.009986246
Ammon,-0.03942835,-0.0032917513,0.016774666
Yelm,-0.09366236,-0.002725557,0.020331694
Lansdale,0.034616716,-0.02461804,-0.14197917
Parole,0.027407063,-0.015503419,-0.059750278
HyblaValley,0.052616067,-0.032457914,-0.07218052
GlenvarHeights,-0.044056077,0.002261493,-0.0064504566
PalosHills,0.06980818,0.0078010685,0.06803138
Camano,-0.08065113,0.02001772,0.019560434
Streator,0.051296223,0.016368767,0.037412964
Buffalo,0.04895841,-0.005938698,0.053605746
Lincoln,0.02219028,0.018672103,0.034617208
Sylacauga,-0.021181857,0.022839684,0.01387085
FortHunt,0.052616067,-0.032457914,-0.07218052
Phoenixville,0.023025116,-0.0050273333,-0.09197961
